순위,업소명,주소,분류,외지인 검색 수
1,신도농장정육식당,경기 안산시 상록구 사사안골2길 18-0,한식,24911
2,유니스의정원,경기 안산시 상록구 반월천북길 139-0,카페/찻집,19853
3,봉궁순대국본점,경기 안산시 상록구 사사안골길 2-2,한식,10638
4,아초원,경기 안산시 상록구 비늘치길 49-0,한식,7381
5,모더스브레드,경기 안산시 상록구 남산평길 154-0,카페/찻집,7200
6,귀인한우촌,경기 안산시 상록구 새말길 18-1,한식,5384
7,방일해장국군포점,경기 안산시 상록구 서해로 2810-0,한식,5283
8,착한고기반월직영점,경기 안산시 상록구 수리실고개길 15-0,한식,4474
9,롯데리아안산DT점,경기 안산시 상록구 예술광장1로 68-0,간이음식,4413
10,스타벅스안산한대앞역점,경기 안산시 상록구 광덕1로 379-0,카페/찻집,4409
11,궁중삼계탕,경기 안산시 상록구 석호공원로 69-0,한식,4305
12,시골순대,경기 안산시 상록구 용신로 351-0,한식,4294
13,팔곡가든,경기 안산시 상록구 소학2길 9-0,외국식,4051
14,정든집,경기 안산시 상록구 남산평길 119-0,한식,3939
15,스타벅스안산한양대점,경기 안산시 상록구 성안길 82-3,카페/찻집,3395
16,남도횟집,경기 안산시 상록구 예술광장로 29-0,외국식,3357
17,촌장골,경기 안산시 상록구 예술광장1로 98-0,한식,3343
18,어부,경기 안산시 상록구 예술광장로 55-0,외국식,3257
19,롯데리아안산한양대역점,경기 안산시 상록구 광덕1로 379-0,간이음식,3186
20,반월가든,경기 안산시 상록구 지인길 26-5,한식,3117
21,해미청,경기 안산시 상록구 각골로 47-0,한식,3022
22,소담행,경기 안산시 상록구 오리물길 16-0,카페/찻집,2993
23,훈장골한우짝갈비,경기 안산시 상록구 예술광장1로 116-0,한식,2978
24,멍쓰런,경기 안산시 상록구 가루개로 165-5,카페/찻집,2956
25,스타벅스안산삼성프라자점,경기 안산시 상록구 광덕1로 342-0,카페/찻집,2899
26,백년교동짬뽕[중식],경기 안산시 상록구 양달말길 5-0,외국식,2871
27,아초원안산점별관,경기 안산시 상록구 비늘치길 41-0,한식,2861
28,댕이골전통음식거리,경기 안산시 상록구,기타음식,2719
29,청담추어정팔곡점,경기 안산시 상록구 해안로 1345-0,한식,2710
30,리모트플레이스,경기 안산시 상록구 삼천리로 127-6,카페/찻집,2660
31,송호황토마을,경기 안산시 상록구 송호1길 45-0,한식,2535
32,도깨비왕감자탕한대점,경기 안산시 상록구 양지편로 28-0,한식,2509
33,돈까스하우스,경기 안산시 상록구 장하로 13-0,외국식,2506
34,커피가든,경기 안산시 상록구 온수골길 29-9,카페/찻집,2462
35,보은집,경기 안산시 상록구 성호로 376-0,한식,2427
36,제일생고기,경기 안산시 상록구 부곡로 89-0,한식,2344
37,일동토종순대,경기 안산시 상록구 안산대학로 104-0,한식,2312
38,수가성순두부,경기 안산시 상록구 송호1길 17-0,한식,2310
39,좋은아침페스츄리안산가든점,경기 안산시 상록구 장하로 79-0,간이음식,2308
40,조순금닭도리탕본점,경기 안산시 상록구 본삼로 39-0,한식,2291
41,버거킹안산상록수역점,경기 안산시 상록구 용신로 394-0,간이음식,2232
42,시랑면옥,경기 안산시 상록구 시낭로 39-0,한식,2229
43,청대문상록수점 [한식],경기 안산시 상록구 본삼로 11-0,한식,2172
44,울엄마양평해장국안산지사,경기 안산시 상록구 광덕1로 319-0,한식,2086
45,꽃피는화덕피자디485안산본오본점,경기 안산시 상록구 본이로 3-0,간이음식,1929
46,산촌칼국수,경기 안산시 상록구 반석로 71-0,한식,1812
47,투썸플레이스안산꿈의교회점,경기 안산시 상록구 용신로 128-0,카페/찻집,1775
48,옥류정,경기 안산시 상록구 성호로 366-0,한식,1733
49,홍익돈까스안산본오점,경기 안산시 상록구 상록수로 16-0,외국식,1685
50,색동면옥팔곡점,경기 안산시 상록구 해안로 1299-0,한식,1670
51,대궐봉평막국수,경기 안산시 상록구 이호로 24-0,한식,1637
52,오브뵈르,경기 안산시 상록구 반월새싹길 15-1,간이음식,1613
53,스시메이진안산점,경기 안산시 상록구 상록수로 28-0,외국식,1584
54,롯데리아안산상록수점,경기 안산시 상록구 상록수로 40-0,간이음식,1549
55,양푼애등갈비안산이동본점,경기 안산시 상록구 송호3길 8-0,한식,1538
56,망향비빔국수안산상록점,경기 안산시 상록구 광덕1로 331-0,한식,1528
57,김명자낙지마당본점,경기 안산시 상록구 샘골로 183-0,외국식,1481
58,개성손만두요리전문점안산점,경기 안산시 상록구 예술광장1로 52-0,한식,1430
59,포지타노,경기 안산시 상록구 학사4길 12-0,외국식,1412
60,안산불고기집,경기 안산시 상록구 송호1길 12-0,한식,1404
61,상록한정식[한식],경기 안산시 상록구 해안로 705-0,한식,1397
62,시골홍두깨칼국수,경기 안산시 상록구 성호로 118-0,한식,1392
63,뚜레쥬르안산다농,경기 안산시 상록구 예술광장로 1-0,간이음식,1336
64,파리바게뜨안산그랑시티자이점,경기 안산시 상록구 해양1로 199-0,간이음식,1326
65,강남동태찜탕전국본점,경기 안산시 상록구 석호로 45-0,한식,1318
66,원산면옥,경기 안산시 상록구 본오로 65-0,한식,1308
67,수경왕만두찐빵본점,경기 안산시 상록구 본오로 96-0,한식,1298
68,삼수갑산,경기 안산시 상록구 댕이길 82-0,한식,1290
69,묵커피바,경기 안산시 상록구 성안1길 25-0,카페/찻집,1260
70,포냐향,경기 안산시 상록구 성안길 81-0,외국식,1229
71,포크너그랑시티자이점,경기 안산시 상록구 해양1로 199-0,외국식,1222
72,투썸플레이스안산상록수점,경기 안산시 상록구 상록수로 48-0,카페/찻집,1219
73,잭인뉴욕스테이크하우스,경기 안산시 상록구 송호1길 35-0,외국식,1178
74,청기와,경기 안산시 상록구 남산평길 122-0,한식,1176
75,원산갈비탕,경기 안산시 상록구 송호로 7-2,한식,1166
76,우리소정육식당,경기 안산시 상록구 안산벌말길 130-0,한식,1147
77,투썸플레이스월피점,경기 안산시 상록구 예술광장로 29-0,카페/찻집,1128
78,바이킹스워프안산점,경기 안산시 상록구 항가울로 422-0,외국식,1115
79,남산뜰순두부,경기 안산시 상록구 남산평길 106-8,한식,1111
79,탐앤탐스한대앞역점,경기 안산시 상록구 광덕1로 366-0,카페/찻집,1111
81,백금당안산점,경기 안산시 상록구 송호3길 15-0,카페/찻집,1097
82,장어가,경기 안산시 상록구 반월로 121-0,외국식,1079
83,미추원주추어탕,경기 안산시 상록구 송호1길 97-0,한식,1069
84,가경목장,경기 안산시 상록구 감골로 173-0,한식,1065
85,오리세상,경기 안산시 상록구 동막1길 9-0,외국식,1064
86,구곡산장,경기 안산시 상록구 댕이길 12-0,외국식,1058
