순위,관광지명,주소,분류
1,롯데마트/안산점,경기 안산시 상록구 항가울로 422-0,쇼핑
2,안산농수산물도매시장,경기 안산시 상록구 충장로 312-0,쇼핑
3,롯데마트/상록점,경기 안산시 상록구 반석로 20-0,쇼핑
4,안산호수공원,경기 안산시 상록구,자연관광지
5,홈플러스/안산점,경기 안산시 상록구 충장로 432-0,쇼핑
6,다농마트,경기 안산시 상록구 예술광장로 1-0,쇼핑
7,안산갈대습지공원,경기 안산시 상록구 갈대습지로 76-0,자연관광지
8,노적봉공원,경기 안산시 상록구,자연관광지
9,대동서적/사동본점,경기 안산시 상록구 석호로 235-0,쇼핑
10,삼성전자서비스/상록휴대폰센터,경기 안산시 상록구 광덕1로 342-0,쇼핑
11,광덕종합시장,경기 안산시 상록구 광덕산안길 20-0,쇼핑
12,안산패션타운/A동,경기 안산시 상록구 삼리로 45-0,쇼핑
13,반월농협/로컬푸드직매장,경기 안산시 상록구 해안로 1190-1,쇼핑
14,안산식물원,경기 안산시 상록구 성호로 113-0,휴양관광지
15,고릴라캠핑/안산점,경기 안산시 상록구 노리울길 15-0,쇼핑
16,제일CC,경기 안산시 상록구 태마당로 28-0,레포츠(육상/해상/항공)
17,안산시낭운동장,경기 안산시 상록구 시낭로 45-0,기타관광지
18,삼성디지털프라자/안산고잔본점,경기 안산시 상록구 광덕4로 140-0,쇼핑
19,다이소/상록수역점,경기 안산시 상록구 용신로 388-0,쇼핑
20,스타프라자,경기 안산시 상록구 화랑로 513-0,쇼핑
21,노브랜드/안산이동점,경기 안산시 상록구 중보로 23-0,쇼핑
22,안산패션타운/B동,경기 안산시 상록구 삼리로 45-0,쇼핑
23,다이소/안산월피점,경기 안산시 상록구 예술광장1로 18-0,쇼핑
24,감골도서관,경기 안산시 상록구 감골공원안길 16-1,문화시설
25,다이소/안산한대앞역점,경기 안산시 상록구 광덕1로 350-0,쇼핑
26,진로마트/사동점,경기 안산시 상록구 후곡로 90-0,쇼핑
27,롯데시네마/안산,경기 안산시 상록구 항가울로 422-0,공연/행사
28,이마트에브리데이/월피동점,경기 안산시 상록구 광덕산2로 28-0,쇼핑
29,안산상록수체육관,경기 안산시 상록구 용신로 422-0,기타관광지
30,감골시민홀,경기 안산시 상록구 석호로 226-0,공연/행사
31,진로그린마트/다농점,경기 안산시 상록구 예술광장로 1-0,쇼핑
32,롯데하이마트/상록수점,경기 안산시 상록구 용신로 359-0,쇼핑
33,성포도서관,경기 안산시 상록구 충장로 528-0,문화시설
34,한샘할인마트/본오점,경기 안산시 상록구 반석로 54-0,쇼핑
35,상록수가구문화거리,경기 안산시 상록구,쇼핑
36,그래가,경기 안산시 상록구 남산평길 132-0,쇼핑
37,제일CC/파3골프장,경기 안산시 상록구 태마당로 28-0,레포츠(육상/해상/항공)
38,신안프라자,경기 안산시 상록구 반석로 54-0,쇼핑
39,반월공원,경기 안산시 상록구,자연관광지
40,롯데슈퍼/상록수점,경기 안산시 상록구 상록수로 34-0,쇼핑
41,안산호수공원,경기 안산시 상록구,문화관광
42,하모니마트/안산일동점,경기 안산시 상록구 도매시장로 113-0,쇼핑
43,선우마트/월피점,경기 안산시 상록구 시낭로 25-0,쇼핑
44,구룡체육관,경기 안산시 상록구 구룡체육관로 21-0,기타관광지
45,안산별빛마을애니멀빛축제,경기 안산시 상록구 수인로 1723-0,기타관광지
46,안산제2종합시장,경기 안산시 상록구 성호로 258-0,쇼핑
47,신안코아,경기 안산시 상록구 석호로 315-0,쇼핑
48,하나로마트/안산농협,경기 안산시 상록구 예술광장로 75-0,쇼핑
49,안산시청소년재단/상록청소년수련관,경기 안산시 상록구 삼일로 696-0,레포츠(육상/해상/항공)
50,초당마트,경기 안산시 상록구 초당1길 14-0,쇼핑
51,이풀실내정원,경기 안산시 상록구 반월천북길 139-18,레포츠(육상/해상/항공)
52,노적봉공원,경기 안산시 상록구,문화관광
53,그래가캠핑,경기 안산시 상록구 남산평길 132-0,쇼핑
54,단원미술관,경기 안산시 상록구 충장로 422-0,문화시설
