순위,관광지명,주소,분류,합산 검색 수
1,안산농수산물도매시장,경기 안산시 상록구 충장로 312-0,시장,79333
2,제일CC,경기 안산시 상록구 태마당로 28-0,육상레저스포츠,67748
3,안산호수공원,경기 안산시 상록구,도시공원,54776
4,노적봉공원,경기 안산시 상록구,도시공원,26546
5,안산식물원,경기 안산시 상록구 성호로 113-0,테마공원,25888
6,광덕종합시장,경기 안산시 상록구 광덕산안길 20-0,시장,23556
7,안산갈대습지공원,경기 안산시 상록구 갈대습지로 76-0,도시공원,15898
8,서원관광호텔,경기 안산시 상록구 서암로 8-0,호텔,15582
9,감골시민홀,경기 안산시 상록구 석호로 226-0,공연시설,9120
10,반월공원,경기 안산시 상록구,도시공원,8006
11,롯데시네마안산,경기 안산시 상록구 항가울로 422-0,공연시설,7764
12,제일CC파3골프장,경기 안산시 상록구 태마당로 28-0,육상레저스포츠,7659
13,한양대학교게스트하우스,경기 안산시 상록구 한양대학로 55-0,호스텔,7314
14,이익선생묘,경기 안산시 상록구 호동로1길 0-0,역사유적지,7162
15,안산제2종합시장,경기 안산시 상록구 성호로 258-0,시장,6932
16,안산별빛마을애니멀빛축제,경기 안산시 상록구 수인로 1723-0,기타문화관광지,6319
17,호텔클로버,경기 안산시 상록구 양지편로 22-0,호텔,6221
18,아우라관광호텔,경기 안산시 상록구 양지편로 10-0,호텔,5279
19,3S부띠끄호텔,경기 안산시 상록구 서암로2길 11-0,호텔,5218
20,호텔퀸즈,경기 안산시 상록구 용신로 356-0,모텔,4932
21,안산시청소년재단상록청소년수련관,경기 안산시 상록구 삼일로 696-0,육상레저스포츠,4807
22,화림선원,경기 안산시 상록구 도매시장로 140-0,종교성지,4612
23,북고개,경기 안산시 상록구,자연경관(산),4595
24,신안프라자,경기 안산시 상록구 반석로 54-0,쇼핑몰,4249
25,뉴라성관광호텔,경기 안산시 상록구 상록수로 34-0,호텔,4246
26,에스엘부티크호텔,경기 안산시 상록구 성호로1길 4-5,모텔,4227
27,에이스승마랜드,경기 안산시 상록구 안산벌말길 150-0,육상레저스포츠,4166
28,호텔스테이25,경기 안산시 상록구 이호로5길 8-0,모텔,3582
29,김홍도미술관,경기 안산시 상록구 충장로 422-0,전시시설,3455
30,이풀실내정원,경기 안산시 상록구 반월천북길 139-18,농/산/어촌체험,3242
31,상록수가구문화거리,경기 안산시 상록구,기타쇼핑시설,3145
32,성호박물관,경기 안산시 상록구 성호로 131-0,전시시설,3118
33,메이트호텔,경기 안산시 상록구 석호로3안길 52-0,모텔,2950
34,안산호수공원무궁화동산,경기 안산시 상록구,도시공원,2882
