순위,업소명,주소,분류,현지인 검색 수
1,신도농장정육식당,경기 안산시 상록구 사사안골2길 18-0,한식,4314
2,유니스의정원,경기 안산시 상록구 반월천북길 139-0,카페/찻집,3561
3,봉궁순대국본점,경기 안산시 상록구 사사안골길 2-2,한식,2899
4,댕이골전통음식거리,경기 안산시 상록구,기타음식,2473
5,아초원,경기 안산시 상록구 비늘치길 49-0,한식,2269
6,롯데리아안산DT점,경기 안산시 상록구 예술광장1로 68-0,간이음식,2175
7,귀인한우촌,경기 안산시 상록구 새말길 18-1,한식,2095
8,스타벅스안산한대앞역점,경기 안산시 상록구 광덕1로 379-0,카페/찻집,2001
9,모더스브레드,경기 안산시 상록구 남산평길 154-0,카페/찻집,1747
10,궁중삼계탕,경기 안산시 상록구 석호공원로 69-0,한식,1662
11,도깨비왕감자탕한대점,경기 안산시 상록구 양지편로 28-0,한식,1526
12,버거킹안산상록수역점,경기 안산시 상록구 용신로 394-0,간이음식,1440
13,스타벅스안산삼성프라자점,경기 안산시 상록구 광덕1로 342-0,카페/찻집,1341
14,청담추어정팔곡점,경기 안산시 상록구 해안로 1345-0,한식,1249
15,스타벅스안산한양대점,경기 안산시 상록구 성안길 82-3,카페/찻집,1248
16,해미청,경기 안산시 상록구 각골로 47-0,한식,1208
17,소담행,경기 안산시 상록구 오리물길 16-0,카페/찻집,1201
18,개성손만두요리전문점안산점,경기 안산시 상록구 예술광장1로 52-0,한식,1123
19,가경목장,경기 안산시 상록구 감골로 173-0,한식,1113
20,돈까스하우스,경기 안산시 상록구 장하로 13-0,외국식,1094
21,일동토종순대,경기 안산시 상록구 안산대학로 104-0,한식,1085
22,롯데리아안산한양대역점,경기 안산시 상록구 광덕1로 379-0,간이음식,1020
23,롯데리아안산상록수점,경기 안산시 상록구 상록수로 40-0,간이음식,1016
24,원산면옥,경기 안산시 상록구 본오로 65-0,한식,1010
25,팔곡가든,경기 안산시 상록구 소학2길 9-0,외국식,957
25,포냐향,경기 안산시 상록구 성안길 81-0,외국식,957
27,훈장골한우짝갈비,경기 안산시 상록구 예술광장1로 116-0,한식,939
28,우리소정육식당,경기 안산시 상록구 안산벌말길 130-0,한식,936
29,수가성순두부,경기 안산시 상록구 송호1길 17-0,한식,929
30,정든집,경기 안산시 상록구 남산평길 119-0,한식,907
31,리모트플레이스,경기 안산시 상록구 삼천리로 127-6,카페/찻집,904
32,멍쓰런,경기 안산시 상록구 가루개로 165-5,카페/찻집,856
33,홍익돈까스안산본오점,경기 안산시 상록구 상록수로 16-0,외국식,847
34,촌장골,경기 안산시 상록구 예술광장1로 98-0,한식,833
35,방일해장국군포점,경기 안산시 상록구 서해로 2810-0,한식,826
36,백년교동짬뽕[중식],경기 안산시 상록구 양달말길 5-0,외국식,806
37,보은집,경기 안산시 상록구 성호로 376-0,한식,802
38,커피가든,경기 안산시 상록구 온수골길 29-9,카페/찻집,787
39,어부,경기 안산시 상록구 예술광장로 55-0,외국식,777
40,착한고기반월직영점,경기 안산시 상록구 수리실고개길 15-0,한식,754
41,투썸플레이스안산꿈의교회점,경기 안산시 상록구 용신로 128-0,카페/찻집,734
42,반월가든,경기 안산시 상록구 지인길 26-5,한식,730
43,송호황토마을,경기 안산시 상록구 송호1길 45-0,한식,687
44,청대문상록수점 [한식],경기 안산시 상록구 본삼로 11-0,한식,686
45,시골순대,경기 안산시 상록구 용신로 351-0,한식,671
46,산촌칼국수,경기 안산시 상록구 반석로 71-0,한식,664
47,좋은아침페스츄리안산가든점,경기 안산시 상록구 장하로 79-0,간이음식,656
48,울엄마양평해장국안산지사,경기 안산시 상록구 광덕1로 319-0,한식,655
49,꽃피는화덕피자디485안산본오본점,경기 안산시 상록구 본이로 3-0,간이음식,639
50,뜨락,경기 안산시 상록구 송호1길 69-0,한식,635
51,오리세상,경기 안산시 상록구 동막1길 9-0,외국식,634
52,대궐봉평막국수,경기 안산시 상록구 이호로 24-0,한식,628
53,아초원안산점별관,경기 안산시 상록구 비늘치길 41-0,한식,621
54,색동면옥팔곡점,경기 안산시 상록구 해안로 1299-0,한식,617
55,미추원주추어탕,경기 안산시 상록구 송호1길 97-0,한식,595
56,SUBWAY안산한대역점,경기 안산시 상록구 광덕1로 385-0,간이음식,589
57,망향비빔국수안산상록점,경기 안산시 상록구 광덕1로 331-0,한식,582
58,탐앤탐스한대앞역점,경기 안산시 상록구 광덕1로 366-0,카페/찻집,579
59,조순금닭도리탕본점,경기 안산시 상록구 본삼로 39-0,한식,556
59,투썸플레이스안산상록수점,경기 안산시 상록구 상록수로 48-0,카페/찻집,556
61,오브뵈르,경기 안산시 상록구 반월새싹길 15-1,간이음식,551
62,파리바게뜨안산그랑시티자이점,경기 안산시 상록구 해양1로 199-0,간이음식,527
63,백금당안산점,경기 안산시 상록구 송호3길 15-0,카페/찻집,513
64,남도횟집,경기 안산시 상록구 예술광장로 29-0,외국식,502
65,원산갈비탕,경기 안산시 상록구 송호로 7-2,한식,497
66,스시메이진안산점,경기 안산시 상록구 상록수로 28-0,외국식,489
67,이디야커피안산반월공원점,경기 안산시 상록구 본오로 55-0,카페/찻집,486
68,강남동태찜탕전국본점,경기 안산시 상록구 석호로 45-0,한식,478
69,뚜레쥬르안산다농,경기 안산시 상록구 예술광장로 1-0,간이음식,472
70,상록한정식[한식],경기 안산시 상록구 해안로 705-0,한식,456
71,시랑면옥,경기 안산시 상록구 시낭로 39-0,한식,451
72,시골홍두깨칼국수,경기 안산시 상록구 성호로 118-0,한식,442
73,묵커피바,경기 안산시 상록구 성안1길 25-0,카페/찻집,438
74,김명자낙지마당본점,경기 안산시 상록구 샘골로 183-0,외국식,433
75,잭인뉴욕스테이크하우스,경기 안산시 상록구 송호1길 35-0,외국식,418
76,투썸플레이스월피점,경기 안산시 상록구 예술광장로 29-0,카페/찻집,409
77,포지타노,경기 안산시 상록구 학사4길 12-0,외국식,406
78,카츠오모이안산본오점,경기 안산시 상록구 이호로 19-1,외국식,391
79,도미노피자안산성포점,경기 안산시 상록구 예술광장1로 94-0,간이음식,390
80,큰숲빵집부곡점,경기 안산시 상록구 태마당로 51-0,간이음식,388
81,행복한커피,경기 안산시 상록구 조구나리1길 53-0,카페/찻집,373
82,문스오븐,경기 안산시 상록구 성호로4길 10-0,간이음식,372
83,삼수갑산,경기 안산시 상록구 댕이길 82-0,한식,371
84,양푼애등갈비안산이동본점,경기 안산시 상록구 송호3길 8-0,한식,370
85,안산불고기집,경기 안산시 상록구 송호1길 12-0,한식,361
86,사대문짬뽕,경기 안산시 상록구 수인로 1929-6,외국식,357
86,투파인드피터한양대에리카점,경기 안산시 상록구 성안길 78-4,외국식,357
88,수경왕만두찐빵본점,경기 안산시 상록구 본오로 96-0,한식,348
89,수타신짬뽕이동점 [중식],경기 안산시 상록구 삼태기1길 41-0,외국식,342
90,배스킨라빈스안산한대점,경기 안산시 상록구 광덕1로 370-0,간이음식,341
91,송호동태전문점,경기 안산시 상록구 항가울로 318-0,한식,339
92,상록회관연탄구이,경기 안산시 상록구 오목로 11-0,한식,336
93,배스킨라빈스안산월피점,경기 안산시 상록구 예술광장1로 46-0,간이음식,335
94,구곡산장,경기 안산시 상록구 댕이길 12-0,외국식,332
94,명륜진사갈비안산성포점,경기 안산시 상록구 화랑로 530-0,한식,332
94,투썸플레이스안산한대앞역점,경기 안산시 상록구 광덕1로 382-0,카페/찻집,332
97,이웃집콩마을,경기 안산시 상록구 충장로 26-0,한식,330
98,황제상황버섯삼계탕,경기 안산시 상록구 매화로2길 1-0,한식,322
99,SUBWAY안산한양대점,경기 안산시 상록구 한양대학로 60-0,간이음식,318
100,육덕봉,경기 안산시 상록구 충장로6길 22-2,한식,316
