유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 , 서울특별시,87.1,1
인천광역시 , 서울특별시,9.7,1
강원도 , 서울특별시,1.1,1
충청남도 , 서울특별시,0.8,1
충청북도 , 서울특별시,0.6,1
대전광역시 , 서울특별시,0.2,1
경상북도 , 서울특별시,0.2,1
전라북도 , 서울특별시,0.1,1
세종특별자치시 , 서울특별시,0.1,1
대구광역시 , 서울특별시,0.1,1
경상남도 , 서울특별시,0.0,1
전라남도 , 서울특별시,0.0,1
부산광역시 , 서울특별시,0.0,1
광주광역시 , 서울특별시,0.0,1
울산광역시 , 서울특별시,0.0,1
제주특별자치도 , 서울특별시,0.0,1
 서울특별시,경기도,85.8,2
 서울특별시,인천광역시,7.9,2
 서울특별시,강원도,3.7,2
 서울특별시,충청남도,1.0,2
 서울특별시,충청북도,0.8,2
 서울특별시,대전광역시,0.2,2
 서울특별시,전라북도,0.2,2
 서울특별시,경상북도,0.2,2
 서울특별시,전라남도,0.1,2
 서울특별시,세종특별자치시,0.1,2
 서울특별시,경상남도,0.1,2
 서울특별시,부산광역시,0.1,2
 서울특별시,대구광역시,0.0,2
 서울특별시,광주광역시,0.0,2
 서울특별시,울산광역시,0.0,2
 서울특별시,제주특별자치도,0.0,2
