순위,관광지명,주소,분류,외지인 검색 수
1,김포국제공항국내선,서울 강서구 하늘길 111-0,교통시설,1430776
2,코엑스,서울 강남구 영동대로 513-0,전시시설,528033
3,김포국제공항,서울 강서구 하늘길 112-0,교통시설,447839
4,가락동농수산물도매시장,서울 송파구 양재대로 932-0,시장,410578
5,여의도한강공원,서울 영등포구 여의동로 330-0,도시공원,383009
6,노량진수산시장,서울 동작구 노들로 674-0,시장,375696
7,롯데몰김포공항점,서울 강서구 하늘길 38-0,쇼핑몰,341844
8,롯데월드몰,서울 송파구 올림픽로 300-0,쇼핑몰,295096
9,롯데월드잠실점,서울 송파구 올림픽로 240-0,테마공원,260035
10,어린이대공원,서울 광진구 능동로 216-0,테마공원,245755
11,예술의전당,서울 서초구 남부순환로 2406-0,공연시설,236551
12,그랜드워커힐서울,서울 광진구 워커힐로 177-0,호텔,217147
13,서울숲,서울 성동구 뚝섬로 273-0,도시공원,199320
14,신라호텔서울,서울 중구 동호로 249-0,호텔,195106
15,그랜드하얏트서울,서울 용산구 소월로 322-0,호텔,178518
16,남산서울타워,서울 용산구 남산공원길 105-0,랜드마크관광,178383
17,반포한강공원,서울 서초구 신반포로11길 40-0,도시공원,169744
18,올림픽공원,서울 송파구 올림픽로 424-0,도시공원,168933
19,강서농산물도매시장,서울 강서구 발산로 40-0,시장,162720
20,국립중앙박물관,서울 용산구 서빙고로 137-0,전시시설,155363
21,경복궁,서울 종로구 사직로 161-0,역사유적지,145826
22,뚝섬한강공원,서울 광진구 강변북로 2273-0,도시공원,136109
23,동대문종합시장,서울 종로구 종로 266-0,시장,133239
24,CGV용산아이파크몰,서울 용산구 한강대로23길 55-0,공연시설,132635
25,롯데몰은평점,서울 은평구 통일로 1050-0,쇼핑몰,123951
26,북악스카이웨이,서울 종로구,데이트코스,120440
27,롯데호텔서울점,서울 중구 을지로 30-0,호텔,114850
28,콘래드서울호텔,서울 영등포구 국제금융로 10-0,호텔,111349
29,웨스틴조선호텔,서울 중구 소공로 106-0,호텔,110345
30,망원한강공원,서울 마포구 마포나루길 467-0,도시공원,109068
31,국립현대미술관서울관,서울 종로구 삼청로 30-0,전시시설,107142
32,인터컨티넨탈호텔서울코엑스,서울 강남구 봉은사로 524-0,호텔,106742
