순위,관광지명,주소,분류,
1,이마트/오산점,경기 오산시 경기대로 181-0,쇼핑,경기도 오산시
2,홈플러스/오산점,경기 오산시 청학로 238-0,쇼핑,경기도 오산시
3,오산오색시장,경기 오산시 오산로278번길 10-0,쇼핑,경기도 오산시
4,롯데마트/오산점,경기 오산시 경기대로 271-0,쇼핑,경기도 오산시
5,물향기수목원,경기 오산시 청학로 211-0,자연관광지,경기도 오산시
6,다이소/세마대사거리점,경기 오산시 경기대로 845-0,쇼핑,경기도 오산시
7,더마트/오산지점,경기 오산시 외삼미로91번길 5-0,쇼핑,경기도 오산시
8,독산성세마대지,경기 오산시,역사관광지,경기도 오산시
9,다다플러스마트/동탄점,경기 오산시 외삼미로 162-54,쇼핑,경기도 오산시
10,N마트/오산점,경기 오산시 오산로 28-0,쇼핑,경기도 오산시
11,하나로마트/오산농협본점,경기 오산시 경기대로 469-0,쇼핑,경기도 오산시
12,다이소/오산원동점,경기 오산시 남부대로 335-0,쇼핑,경기도 오산시
13,세마골프랜드,경기 오산시 외삼미로 27-8,레포츠(육상/해상/항공),경기도 오산시
14,오산식자재마트,경기 오산시 운천로 109-0,쇼핑,경기도 오산시
15,삼성전자서비스/오산휴대폰센터,경기 오산시 원동로 34-0,쇼핑,경기도 오산시
16,N마트/세교점,경기 오산시 삼미로47번길 6-0,쇼핑,경기도 오산시
17,모다아울렛/오산동탄점,경기 오산시 경기대로 822-32,쇼핑,경기도 오산시
18,양산도서관,경기 오산시 양산로410번길 34-0,문화시설,경기도 오산시
19,오산시중앙도서관,경기 오산시 운암로 85-0,문화시설,경기도 오산시
20,CGV/오산중앙,경기 오산시 원동로 22-0,공연/행사,경기도 오산시
21,N마트/은계점,경기 오산시 경기대로 395-0,쇼핑,경기도 오산시
22,궐리사,경기 오산시 매홀로 3-0,역사관광지,경기도 오산시
23,코베아/동탄점,경기 오산시 세남로14번길 31-24,쇼핑,경기도 오산시
24,맑음터공원,경기 오산시 오산천로 72-0,자연관광지,경기도 오산시
25,다다플러스마트,경기 오산시 발안로 1356-9,쇼핑,경기도 오산시
26,오산스포츠센터,경기 오산시 경기동로 15-0,레포츠(육상/해상/항공),경기도 오산시
27,파인힐골프클럽,경기 오산시 세남로14번길 30-2,레포츠(육상/해상/항공),경기도 오산시
28,마켓다원/오산점,경기 오산시 동부대로 384-0,쇼핑,경기도 오산시
29,오산종합운동장,경기 오산시 경기동로 15-0,기타관광지,경기도 오산시
30,롯데시네마/오산,경기 오산시 경기대로 198-0,공연/행사,경기도 오산시
31,토이플러스/동탄점,경기 오산시 문시로 109-12,쇼핑,경기도 오산시
32,모다아울렛/오산동탄점,경기 오산시 경기대로 822-10,쇼핑,경기도 오산시
33,보적사,경기 오산시 독산성로269번길 144-0,역사관광지,경기도 오산시
34,삼성디지털프라자/오산본점,경기 오산시 원동로 34-0,쇼핑,경기도 오산시
35,소리울도서관,경기 오산시 경기대로 102-25,문화시설,경기도 오산시
36,꿈두레도서관,경기 오산시 세마역로 20-0,문화시설,경기도 오산시
37,롯데하이마트/오산점,경기 오산시 경기대로 224-0,쇼핑,경기도 오산시
38,드라마아스달연대기촬영지,경기 오산시,기타관광지,경기도 오산시
