기준연월,지역명,검색량(건)
202108,대전광역시 서구 ,2357
202109,대전광역시 서구 ,3189
202110,대전광역시 서구 ,3055
202111,대전광역시 서구 ,3685
202112,대전광역시 서구 ,2734
202201,대전광역시 서구 ,1330
202202,대전광역시 서구 ,1516
202203,대전광역시 서구 ,622
202204,대전광역시 서구 ,490
202205,대전광역시 서구 ,1363
202206,대전광역시 서구 ,1916
202207,대전광역시 서구 ,1443
