연령대,남성방문 비율,여성방문 비율
70세 이상,1.6,2.0
60~69세,7.2,5.9
50~59세,11.1,11.3
40~49세,9.3,8.4
30~39세,9.0,8.2
20~29세,9.2,10.8
10~19세,2.6,2.4
