동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
0,19,,,미식,귤_한라봉_감귤,홍천테마파크(구_ 예술촌)
0,11,,,자연경관,바다,홍천테마파크(구_ 예술촌)
