동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1647,46164,자녀,아들_청소년_학생,미식,맛집_디저트카페_찜닭
1195,1371,연인,애인_여자친구_커플,레포츠/운동,캠핑_낚시_태권도장
694,923,회사동료,차장_사원_대리,문화예술,클럽_공장_노래방
689,459,친구,친구_지인_여사친,자연경관,바다_공원_바닷가
652,249,기타가족,장모_동서_자매,반려동물,애견_동물_반려동물
393,84,학생,고딩_대학생_고등학생,역사유적,교회_다리_정자
273,26,부모님,친정아버지_아비_부모,휴식/힐링,피크닉_호캉스_힐링
136,1,싱글,혼자_독신_싱글,체험,쿠킹클래스
65,0,배우자,아내_신랑_부인,,
