연령대,남성방문 비율,여성방문 비율
70세 이상,1.1,0.9
60~69세,6.5,3.0
50~59세,10.0,6.0
40~49세,11.4,6.4
30~39세,12.4,8.4
20~29세,16.5,9.2
10~19세,4.1,3.0
