유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 용인시 기흥구 , 경기도 용인시 처인구,22.1,1
경기도 화성시 , 경기도 용인시 처인구,7.2,1
경기도 용인시 수지구 , 경기도 용인시 처인구,6.3,1
경기도 광주시 , 경기도 용인시 처인구,5.9,1
경기도 성남시 분당구 , 경기도 용인시 처인구,5.9,1
경기도 이천시 , 경기도 용인시 처인구,4.9,1
경기도 수원시 영통구 , 경기도 용인시 처인구,4.9,1
경기도 안성시 , 경기도 용인시 처인구,3.9,1
서울특별시 강남구 , 경기도 용인시 처인구,3.0,1
서울특별시 서초구 , 경기도 용인시 처인구,2.7,1
서울특별시 송파구 , 경기도 용인시 처인구,1.9,1
경기도 평택시 , 경기도 용인시 처인구,1.8,1
경기도 수원시 권선구 , 경기도 용인시 처인구,1.7,1
경기도 오산시 , 경기도 용인시 처인구,1.5,1
경기도 수원시 팔달구 , 경기도 용인시 처인구,1.4,1
경기도 수원시 장안구 , 경기도 용인시 처인구,1.2,1
경기도 성남시 수정구 , 경기도 용인시 처인구,0.9,1
경기도 하남시 , 경기도 용인시 처인구,0.9,1
경기도 안양시 동안구 , 경기도 용인시 처인구,0.8,1
경기도 여주시 , 경기도 용인시 처인구,0.7,1
 경기도 용인시 처인구,경기도 용인시 기흥구,21.0,2
 경기도 용인시 처인구,경기도 이천시,7.1,2
 경기도 용인시 처인구,경기도 화성시,6.9,2
 경기도 용인시 처인구,경기도 성남시 분당구,6.8,2
 경기도 용인시 처인구,경기도 광주시,6.5,2
 경기도 용인시 처인구,경기도 안성시,5.4,2
 경기도 용인시 처인구,경기도 용인시 수지구,5.2,2
 경기도 용인시 처인구,경기도 수원시 영통구,4.4,2
 경기도 용인시 처인구,서울특별시 강남구,2.2,2
 경기도 용인시 처인구,경기도 평택시,2.1,2
 경기도 용인시 처인구,경기도 수원시 팔달구,2.1,2
 경기도 용인시 처인구,경기도 여주시,2.1,2
 경기도 용인시 처인구,경기도 오산시,2.1,2
 경기도 용인시 처인구,서울특별시 서초구,1.5,2
 경기도 용인시 처인구,서울특별시 송파구,1.2,2
 경기도 용인시 처인구,경기도 수원시 권선구,1.0,2
 경기도 용인시 처인구,경기도 성남시 수정구,0.8,2
 경기도 용인시 처인구,경기도 하남시,0.8,2
 경기도 용인시 처인구,경기도 수원시 장안구,0.7,2
 경기도 용인시 처인구,경기도 의왕시,0.7,2
