순위,업소명,주소,분류,외지인 검색 수
1,조양방직,인천 강화군 향나무길5번길 12-0,카페/찻집,93289
2,마호가니강화점,인천 강화군 해안남로1844번길 19-0,카페/찻집,23747
3,토크라피,인천 강화군 해안남로1691번길 43-12,카페/찻집,22841
4,맛을담은강된장,인천 강화군 해안남로 1164-0,한식,21346
5,마니산산채,인천 강화군 해안남로 1182-0,한식,18306
6,금문도[중식],인천 강화군 중앙로 43-0,외국식,17472
7,충남서산집,인천 강화군 중앙로 1198-0,외국식,14643
8,강화손칼국수본점,인천 강화군 강화남로 678-0,한식,14360
9,쌈밥이네,인천 강화군 해안남로 2674-0,한식,13557
10,도레도레강화점,인천 강화군 해안남로1844번길 19-0,카페/찻집,11613
11,스페인마을,인천 강화군 해안남로 2677-21,카페/찻집,11317
12,강만장,인천 강화군 대룡안길54번길 24-0,카페/찻집,10919
13,스타벅스인천강화DT점,인천 강화군 강화대로 343-0,카페/찻집,10776
14,도솔미술관,인천 강화군 길상로210번길 52-71,카페/찻집,9834
15,카페라르고,인천 강화군 해안남로2845번길 25-0,카페/찻집,9618
16,일오삼간장게장,인천 강화군 중앙로1052번길 16-0,외국식,9225
17,진복호신관,인천 강화군 해안남로 488-0,외국식,9209
18,농가의식탁,인천 강화군 해안동로 1037-8,한식,9161
19,꼬막한상,인천 강화군 해안남로 334-0,한식,8717
20,그린홀리데이,인천 강화군 해안남로 814-0,카페/찻집,8535
21,충남서산집,인천 강화군 중앙로 911-0,한식,8533
22,강화도무스비,인천 강화군 해안남로1170번길 10-2,카페/찻집,8430
23,신송당,인천 강화군 어류정길212번길 7-4,카페/찻집,8165
24,해운정양식장,인천 강화군 해안서로 331-0,외국식,8103
25,카페이림,인천 강화군 길상로210번길 24-0,카페/찻집,7690
26,칼국수맛있는집본점,인천 강화군 마니산로 569-1,한식,7573
27,카페109하우스,인천 강화군 해안서로 540-0,카페/찻집,7528
28,서문김밥,인천 강화군 강화대로430번길 2-1,간이음식,7483
29,매화마름,인천 강화군 길상로25번길 28-0,카페/찻집,7263
30,멍때림,인천 강화군 해안남로 1970-34,카페/찻집,7230
31,숲길따라,인천 강화군 해안남로 309-12,카페/찻집,6891
32,학생분식,인천 강화군 온수길 17-2,한식,6841
33,흥부골,인천 강화군 중앙로874번길 1-0,한식,6533
34,토가,인천 강화군 해안남로 1912-0,한식,6346
35,마니산짜장[중식],인천 강화군 가능포로 221-0,외국식,6310
36,다루지,인천 강화군 마니산로 254-36,카페/찻집,6255
37,버거히어로,인천 강화군 해안남로 2714-0,간이음식,6135
38,나룻터꽃게집,인천 강화군 중앙로 1270-0,외국식,6078
39,진복호본관,인천 강화군 해안남로619번길 24-0,외국식,6055
40,보광호1호점,인천 강화군 해안남로619번길 24-0,외국식,5881
41,드리우니,인천 강화군 마니산로 106-1,카페/찻집,5807
42,마레616,인천 강화군 해안동로 96-29,카페/찻집,5666
43,편가네된장,인천 강화군 가능포로89번길 11-0,한식,5517
44,갯배생선구이강화도지점,인천 강화군 해안동로 14-6,한식,5213
45,일년내내칼국수맛있는집,인천 강화군 해안남로 1421-0,한식,5165
46,꼬리별베이커리카페&풋스파,인천 강화군 해안남로 138-0,카페/찻집,4846
47,선창집,인천 강화군 해안동로 1199-0,외국식,4715
48,더라두,인천 강화군 해안동로 112-12,카페/찻집,4688
49,춘하추동,인천 강화군 삼산남로 823-0,한식,4328
50,수라전통육개장강화본점,인천 강화군 강화대로403번길 14-0,한식,4327
51,희소식,인천 강화군 중앙로413번길 6-0,카페/찻집,4261
52,해명산두부촌,인천 강화군 삼산남로 400-10,외국식,4128
53,산당,인천 강화군 해안서로 987-0,외국식,4092
54,2번창고,인천 강화군 강화동로 680-0,카페/찻집,4065
55,트라몬토,인천 강화군 해안남로 2680-16,카페/찻집,4058
56,서령,인천 강화군 보리고개로 96-0,한식,4035
57,강나루숯불장어,인천 강화군 해안남로 92-6,외국식,3970
58,미리내바지락칼국수,인천 강화군 전등사로 42-0,한식,3869
59,마니산단골식당,인천 강화군 마니산로 678-0,한식,3641
60,배터지는집,인천 강화군 해안남로 1279-0,한식,3492
61,대청마루[한식],인천 강화군 시리미로42번길 62-20,한식,3488
62,토담마을[한식],인천 강화군 삼산남로 910-0,한식,3408
63,유리카페,인천 강화군 해안남로 334-0,카페/찻집,3324
64,아매네,인천 강화군 해안남로 471-0,카페/찻집,3245
65,먹골촌,인천 강화군 해안남로 1147-0,한식,3229
66,지중해식당,인천 강화군 삼산남로 438-0,외국식,3112
67,강화섬약쑥한우,인천 강화군 선원사지로 32-0,한식,3094
68,대풍식당,인천 강화군 대룡안길54번길 24-0,한식,3085
69,용궁횟집,인천 강화군 해안남로 2805-0,외국식,3079
70,남문식당,인천 강화군 전등사로 37-11,한식,3045
71,일미산장숯불장어,인천 강화군 더리미길 2-0,외국식,3025
72,왕자정묵밥,인천 강화군 북문길 55-0,한식,3014
73,우트우트,인천 강화군 마니산로 12-0,카페/찻집,3011
74,정원식탁,인천 강화군 해안남로 309-0,한식,2973
75,해남회조개구이,인천 강화군 해안남로 1476-0,외국식,2942
76,바다보다,인천 강화군 해안남로 116-0,카페/찻집,2935
77,한나네,인천 강화군 해안남로 628-0,한식,2910
78,바베큐캠프,인천 강화군 덕진로227번길 49-0,외국식,2806
79,강화도초지항어민활어회마을,인천 강화군 해안동로 96-18,외국식,2796
80,앤드하리,인천 강화군 동검길63번길 66-0,카페/찻집,2723
81,강화꽃게집,인천 강화군 중앙로 1222-0,외국식,2660
82,장곶횟집,인천 강화군 해안남로 2532-0,외국식,2642
83,초지대교숯불장어구이,인천 강화군 해안남로 13-5,외국식,2611
84,신아리랑,인천 강화군 강화대로409번길 4-3,한식,2573
85,서울횟집,인천 강화군 해안서로 917-2,외국식,2571
86,원두막가든,인천 강화군 전등사로 60-0,한식,2558
87,용흥궁식당,인천 강화군 동문안길21번길 22-0,한식,2556
88,보광호2호점,인천 강화군 해안남로619번길 21-0,외국식,2552
89,블랙펄커피,인천 강화군 해안동로 40-2,카페/찻집,2530
90,강화수라정[한식],인천 강화군 중앙로 417-0,한식,2515
91,카페칼럼,인천 강화군 해안서로 556-2,카페/찻집,2475
92,흐노니,인천 강화군 해안남로 328-7,한식,2474
93,봄날칼국수보리밥,인천 강화군 강화동로 113-0,한식,2451
94,산토리니카페,인천 강화군 해안서로 524-0,카페/찻집,2441
95,삼복호,인천 강화군 해안남로619번길 24-0,외국식,2414
96,곧은,인천 강화군 전등사로 80-0,카페/찻집,2403
97,케이131,인천 강화군 해안남로1691번길 43-8,카페/찻집,2345
98,한옥카페궁,인천 강화군 중앙로1128번길 21-0,카페/찻집,2331
99,나라니,인천 강화군 해안남로 156-14,카페/찻집,2330
100,뜰안에정원,인천 강화군 삼산남로 827-0,한식,2329
