기준연월,지역명,방문자 수
202108,인천광역시 강화군 ,1563149.0
202110,인천광역시 강화군 ,1668619.0
202109,인천광역시 강화군 ,1641636.0
202111,인천광역시 강화군 ,1238330.0
202112,인천광역시 강화군 ,1072428.0
202201,인천광역시 강화군 ,1271933.0
202202,인천광역시 강화군 ,1038420.0
202203,인천광역시 강화군 ,1121163.0
202204,인천광역시 강화군 ,1426993.0
202205,인천광역시 강화군 ,1559862.0
202206,인천광역시 강화군 ,1397689.0
202207,인천광역시 강화군 ,1543704.0
