연령대,남성방문 비율,여성방문 비율
70세 이상,4.2,5.2
60~69세,13.9,10.6
50~59세,15.6,16.1
40~49세,8.1,7.8
30~39세,4.5,4.5
20~29세,2.8,3.8
10~19세,1.1,1.3
