동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
16,268,기타가족,가족_동생_엄마,자연경관,계곡_폭포_바다,강천산군립공원
9,70,부모님,아빠_부모님_아비,미식,고추장_맥주_소스,강천산군립공원
9,68,배우자,남편_부인_신랑,역사유적,다리_정자_세계문화유산,강천산군립공원
2,49,자녀,딸,레포츠/운동,산행_등산_트레킹,강천산군립공원
2,21,회사동료,차장,휴식/힐링,가을여행_단풍놀이_힐링,강천산군립공원
1,2,친구,친구,문화예술,전시관,강천산군립공원
1,0,연인,커플,,,강천산군립공원
