동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
17,81,기타가족,오빠_언니_엄마,미식,베이커리_복숭아_짜장면,호암지
6,5,부모님,아빠,자연경관,공원_생태공원_연못,호암지
4,0,배우자,남편,,,호암지
4,0,연인,남자친구_여자친구,,,호암지
2,0,친구,친구,,,호암지
