기준연월,방문비율
20220811,76.6
20220812,98.2
20220813,152.7
20220814,141.3
20220815,132.7
20220816,82.7
20220817,98.2
20220818,103.7
20220819,121.1
20220820,152.0
20220821,109.4
20220822,108.7
20220823,97.1
20220824,98.6
20220825,111.5
20220826,114.7
20220827,175.8
20220828,152.4
20220829,124.9
20220830,105.6
20220831,117.6
20220901,107.0
20220902,142.0
20220903,166.9
20220904,141.4
20220905,109.4
20220906,109.7
20220907,107.7
20220908,123.0
20220909,229.8
20220910,251.0
20220911,226.0
20220912,169.0
20220913,123.8
20220914,126.9
20220915,137.9
20220916,160.1
20220917,227.4
20220918,197.7
20220919,138.5
20220920,130.8
20220921,140.5
20220922,133.5
20220923,137.2
20220924,198.5
20220925,181.8
20220926,122.7
20220927,128.9
20220928,132.5
20220929,141.3
20220930,144.4
20221001,171.6
20221002,135.3
20221003,131.4
20221004,71.1
20221005,86.6
20221006,103.2
20221007,118.1
20221008,208.6
20221009,217.0
20221010,159.9
20221011,81.7
20221012,89.8
20221013,94.2
20221014,111.0
20221015,195.6
20221016,159.5
20221017,101.5
20221018,91.8
20221019,102.7
20221020,111.5
20221021,116.5
20221022,174.1
20221023,159.2
20221024,97.4
20221025,98.9
20221026,100.6
20221027,110.9
20221028,118.6
20221029,211.3
20221030,186.3
20221031,123.9
20221101,65.4
20221102,79.7
20221103,85.8
20221104,95.4
20221105,171.9
20221106,147.3
20221107,84.0
20221108,73.6
