동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
3,141,싱글,혼자,자연경관,바다_올레길_산,웃세오름
3,98,연인,커플,레포츠/운동,산행_등산_트레킹,웃세오름
3,83,부모님,아빠,미식,차_칼국수_흑돼지,웃세오름
2,14,배우자,남편,역사유적,다리,웃세오름
2,6,기타가족,오빠_가족,휴식/힐링,힐링,웃세오름
2,0,회사동료,직원,,,웃세오름
