연령대,남성방문 비율,여성방문 비율
70세 이상,3.6,3.6
60~69세,14.5,11.3
50~59세,15.9,13.4
40~49세,8.1,5.4
30~39세,7.5,5.2
20~29세,5.8,3.9
10~19세,0.8,0.6
