기준연월,방문비율
20220811,73.7
20220812,93.8
20220813,65.0
20220814,175.0
20220815,22.8
20220816,32.3
20220817,47.7
20220818,39.0
20220819,51.6
20220820,33.7
20220821,14.4
20220822,14.4
20220823,69.9
20220824,81.1
20220825,38.8
20220826,45.6
20220827,30.0
20220828,14.9
20220829,14.1
20220830,64.9
20220831,84.4
20220901,19.4
20220902,52.1
20220903,55.3
20220904,49.1
20220905,7.9
20220906,36.9
20220907,52.8
20220908,43.5
20220909,86.9
20220910,96.1
20220911,93.7
20220912,31.3
20220913,61.9
20220914,73.7
20220915,54.0
20220916,58.4
20220917,54.5
20220918,54.0
20220919,17.2
20220920,69.8
20220921,88.1
20220922,54.8
20220923,71.6
20220924,66.1
20220925,53.2
20220926,15.3
20220927,69.6
20220928,88.3
20220929,46.8
20220930,62.0
20221001,80.9
20221002,83.3
20221003,35.3
20221004,39.8
20221005,45.0
20221006,34.7
20221007,52.9
20221008,69.2
20221009,86.1
20221010,39.2
20221011,60.7
20221012,88.3
20221013,61.1
20221014,76.0
20221015,64.9
20221016,60.9
20221017,41.4
20221018,62.8
20221019,95.5
20221020,58.4
20221021,76.3
20221022,70.3
20221023,57.9
20221024,20.6
20221025,73.5
20221026,94.1
20221027,55.5
20221028,67.9
20221029,71.5
20221030,58.1
20221031,20.7
20221101,53.1
20221102,57.8
20221103,39.5
20221104,60.5
20221105,65.7
20221106,59.5
20221107,16.4
20221108,38.8
