동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
13,27,기타가족,엄마_가족_오빠,미식,술_차_떡볶이,서동요 테마파크
2,18,부모님,아빠,문화예술,동물원_전시관,서동요 테마파크
1,8,배우자,남편,반려동물,동물,서동요 테마파크
1,3,친구,친구,자연경관,숲_바다_사막,서동요 테마파크
