연령대,남성방문 비율,여성방문 비율
70세 이상,6.8,1.7
60~69세,14.6,9.4
50~59세,14.0,9.7
40~49세,11.4,5.6
30~39세,7.2,3.8
20~29세,6.3,3.9
10~19세,3.1,1.6
