연령대,남성방문 비율,여성방문 비율
70세 이상,5.1,3.7
60~69세,12.7,8.9
50~59세,14.2,13.8
40~49세,7.4,6.5
30~39세,5.0,4.8
20~29세,5.6,4.8
10~19세,3.5,3.6
