연령대,남성방문 비율,여성방문 비율
70세 이상,4.3,2.2
60~69세,10.4,8.0
50~59세,13.4,13.6
40~49세,13.1,7.4
30~39세,6.3,3.8
20~29세,4.3,2.8
10~19세,3.6,6.1
