동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
10,100,기타가족,오빠_가족_막내,미식,차_국수_카페,군산오름
2,83,싱글,혼자,자연경관,해변_바다_시골,군산오름
1,2,부모님,어머니,휴식/힐링,태교여행,군산오름
