연령대,남성방문 비율,여성방문 비율
70세 이상,2.3,2.9
60~69세,6.9,6.2
50~59세,9.6,10.8
40~49세,7.6,8.2
30~39세,7.8,7.8
20~29세,6.9,9.0
10~19세,4.8,7.7
