연령대,남성방문 비율,여성방문 비율
70세 이상,4.9,4.1
60~69세,11.2,6.2
50~59세,11.2,9.1
40~49세,7.4,2.8
30~39세,6.7,2.9
20~29세,25.8,2.9
10~19세,2.5,1.0
