동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
23,225,기타가족,가족_엄마_언니,미식,카페_차_치즈,옥정호(물안개길)
5,133,배우자,남편_아내,자연경관,산_숲_섬,옥정호(물안개길)
5,52,부모님,아빠_할아버지,레포츠/운동,캠핑_테마공원_등산,옥정호(물안개길)
3,33,친구,친구_지인,역사유적,한옥_정자_다리,옥정호(물안개길)
1,27,연인,연인,휴식/힐링,힐링_나들이,옥정호(물안개길)
0,6,,,문화예술,갤러리_도서관_공장,옥정호(물안개길)
