연령대,남성방문 비율,여성방문 비율
70세 이상,6.8,5.1
60~69세,12.4,6.7
50~59세,12.4,8.5
40~49세,12.7,8.0
30~39세,5.6,4.6
20~29세,4.7,8.5
10~19세,1.3,2.1
