순위,업소명,주소,분류,외지인 검색 수
1,돼지집,경기 광명시 기아로 56-0,한식,30607
2,명장시대,경기 광명시 범안로 930-0,간이음식,25881
3,산촌신쭈꾸미,경기 광명시 오리로 467-21,외국식,21523
4,구름산원주추어탕,경기 광명시 범안로 964-5,한식,16281
5,스타벅스광명소하DT점,경기 광명시 오리로 363-0,카페/찻집,15061
6,매화쌈밥광명점,경기 광명시 밤일로 36-0,한식,14102
7,맥도날드광명소하DT점,경기 광명시 오리로 512-0,간이음식,11435
8,명가원[한식],경기 광명시 원노온사로 82-0,한식,11243
9,강남면옥광명점,경기 광명시 범안로 868-0,한식,10636
10,온누리장작구이광명점,경기 광명시 범안로 849-13,외국식,9541
11,청담본갈비광명점,경기 광명시 밤일로 4-0,한식,9285
12,몽트리베이커리,경기 광명시 가학로85번길 6-6,간이음식,8996
13,포항물회,경기 광명시 안재로2번길 33-0,외국식,8775
14,또와요짬뽕[중식],경기 광명시 가학로 39-0,외국식,8345
15,소하고택,경기 광명시 신촌북로 7-0,카페/찻집,8209
16,양평골,경기 광명시 범안로 857-0,한식,8184
17,버거킹광명소하DT점,경기 광명시 오리로 361-0,간이음식,7900
18,애기능농장,경기 광명시 범안로 753-0,한식,7665
19,맥도날드광명DT점,경기 광명시 광명로 765-0,간이음식,7382
20,투썸플레이스광명밤일점,경기 광명시 밤일안로 7-0,카페/찻집,7293
21,긴자광명점 [일식],경기 광명시 밤일안로 41-0,외국식,6988
22,장수촌,경기 광명시 밤일로 37-0,한식,6882
23,빵명장,경기 광명시 밤일로 38-0,간이음식,6612
24,스타벅스광명역점,경기 광명시 양지로 16-0,카페/찻집,5994
25,경복궁,경기 광명시 밤일로 42-0,한식,5513
26,소들녘광명점,경기 광명시 오리로876번길 6-0,한식,5416
27,담원두부마을,경기 광명시 밤일로 27-0,한식,5356
28,가마솥밥상철산본점 [한식],경기 광명시 안양천로 459-0,한식,5276
29,진두강한방민물장어,경기 광명시 밤일로 35-0,외국식,5055
30,거북명태,경기 광명시 범안로 856-0,한식,4957
31,고창복의낙지세상광명점,경기 광명시 범안로 893-0,외국식,4927
32,홍익돈까스광명점,경기 광명시 밤일안로 19-0,외국식,4810
33,밤일마을음식문화거리,경기 광명시,기타음식,4777
34,광명돼지집,경기 광명시 가림일로 55-0,한식,4698
35,돈까스인생,경기 광명시 밤일안로 1-0,외국식,4576
36,가나안덕광명점,경기 광명시 밤일로 83-0,외국식,4554
37,송도갈매기광명점,경기 광명시 양지로 16-0,한식,4219
38,매화곤드레밥광명점 [한식],경기 광명시 밤일로 63-0,한식,4210
39,돈까스클럽광명점,경기 광명시 오리로 115-0,외국식,4021
40,보리밥전문점보릿골,경기 광명시 오리로619번길 27-0,한식,3960
41,마초쉐프광명점,경기 광명시 소하로 94-0,외국식,3890
42,남해바다장어민물장어참숯불구이,경기 광명시 밤일로 18-0,외국식,3876
43,망향비빔국수광명점,경기 광명시 광명로 423-5,한식,3599
44,폴바셋광명철산DT점,경기 광명시 오리로 883-0,카페/찻집,3496
45,신선화로광명점,경기 광명시 범안로 868-11,한식,3483
46,샤브향밤일점,경기 광명시 밤일안로 27-0,외국식,3419
47,롱브레드광명점,경기 광명시 양지로 16-0,카페/찻집,3362
48,소통한우,경기 광명시 가학로 144-0,한식,3334
49,아리랑[한식],경기 광명시 오리로619번길 29-0,한식,3314
50,오늘회광명센터,경기 광명시 밤일안로 5-0,외국식,3288
51,서울경복궁,경기 광명시 양달로 8-0,한식,3238
52,광명가마솥곰탕,경기 광명시 범안로 883-0,한식,3209
53,촌장골광명점,경기 광명시 소하로109번길 16-0,한식,3157
54,이케아레스토랑광명점,경기 광명시 일직로 17-0,외국식,3153
55,정인면옥평양냉면,경기 광명시 목감로268번길 27-1,한식,3079
56,소담촌,경기 광명시 오리로 518-0,외국식,3024
56,스시메이진소하점,경기 광명시 소하로 94-0,외국식,3024
58,푸주옥,경기 광명시 밤일로 20-0,한식,2962
59,담원한정식[한식],경기 광명시 밤일로 26-0,한식,2933
60,교동짬뽕[중식],경기 광명시 한내일로 37-0,외국식,2885
61,백금당광명점,경기 광명시 일직로99번길 27-0,카페/찻집,2696
62,광명본갈비,경기 광명시 덕안로77번길 5-0,한식,2691
63,코스트코홀세일푸드코트광명점,경기 광명시 일직로 40-0,기타음식,2575
64,선릉매운트럭떡볶이,경기 광명시 광명로 823-0,간이음식,2561
65,스타벅스광명소하점,경기 광명시 금하로 464-0,카페/찻집,2553
66,서원안동국시,경기 광명시 가학로85번길 44-0,한식,2544
67,카페자호,경기 광명시 밤일안로 41-3,카페/찻집,2526
68,한본삼계탕철산본점,경기 광명시 오리로854번길 16-15,한식,2524
69,시드니램1901,경기 광명시 밤일로 8-0,한식,2462
70,금천한우타운,경기 광명시 가학로 177-0,한식,2371
71,영진보신탕,경기 광명시 안재로2번길 37-0,한식,2285
72,운산채옛날쌈밥,경기 광명시 오리로619번길 21-0,한식,2264
73,아프리코,경기 광명시 밤일안로14번길 1-0,카페/찻집,2189
74,파파드쿠진,경기 광명시 밤일안로 1-0,외국식,2144
75,돼지집별관 [한식],경기 광명시 기아로62번길 4-13,한식,2084
76,봉가원,경기 광명시 밤일로 14-0,외국식,2072
77,아이엠베이글테이크호텔,경기 광명시 신기로 20-0,외국식,2043
78,까치카페,경기 광명시 오리로619번길 32-0,카페/찻집,2038
79,스타벅스광명하안점,경기 광명시 범안로 1060-0,카페/찻집,2037
80,밤일마을제주흑돈본점,경기 광명시 밤일안로 35-0,한식,2032
81,맥도날드철산역점,경기 광명시 오리로856번길 17-0,간이음식,2010
82,구름산추어탕,경기 광명시 범안로 964-5,한식,2000
83,더쉐프한식뷔페,경기 광명시 새빛공원로 67-0,외국식,1979
84,상상초월,경기 광명시 영당로 14-0,한식,1976
85,가야냉밀면,경기 광명시 일직로12번길 21-0,한식,1974
86,이비가짬뽕광명밤일마을점 [중식],경기 광명시 밤일로 3-0,외국식,1968
87,신농한우,경기 광명시 밤일안로 8-0,한식,1936
88,한양중식광명점 [중식],경기 광명시 양지로 16-0,외국식,1896
89,늘봄해물찜&칼국수,경기 광명시 범안로 861-0,한식,1817
90,투썸플레이스광명스마트타운점,경기 광명시 일직로 79-0,카페/찻집,1815
91,광명토성,경기 광명시 밤일로 106-0,외국식,1751
92,호천생갈비,경기 광명시 오리로 999-0,한식,1732
93,광명APT형 공단-광명 시범 공단,경기 광명시 하안로 228-0,기타음식,1724
94,담원쭈꾸미,경기 광명시 광명로 521-15,외국식,1703
95,채선당플러스철산역점,경기 광명시 철산로 36-0,외국식,1693
96,풍천한방장어광명점,경기 광명시 범안로 880-0,외국식,1690
97,추오정남원추어탕하안점,경기 광명시 밤일로 10-0,한식,1656
98,강씨네농장,경기 광명시,외국식,1627
99,전주콩뿌리콩나물국밥본점,경기 광명시 오리로 619-0,한식,1609
100,김수언스시,경기 광명시 소하로 81-0,외국식,1607
