기준연월,지역명,방문자 수
202108,경기도 광명시 ,2967027.0
202110,경기도 광명시 ,3065131.0
202109,경기도 광명시 ,2917503.0
202111,경기도 광명시 ,2938277.0
202112,경기도 광명시 ,2886590.0
202201,경기도 광명시 ,3085035.0
202202,경기도 광명시 ,2674076.0
202203,경기도 광명시 ,3057125.0
202204,경기도 광명시 ,3373604.0
202205,경기도 광명시 ,3632072.0
202206,경기도 광명시 ,3348300.0
202207,경기도 광명시 ,3624902.0
