연령대,남성방문 비율,여성방문 비율
70세 이상,3.0,2.4
60~69세,6.7,6.7
50~59세,9.4,10.0
40~49세,10.3,9.8
30~39세,9.1,9.2
20~29세,7.2,7.7
10~19세,4.0,3.5
