기준연월,지역명,방문자 수
202108,대전광역시 유성구 ,3689756.0
202110,대전광역시 유성구 ,4431636.0
202109,대전광역시 유성구 ,4272518.0
202111,대전광역시 유성구 ,4236450.0
202112,대전광역시 유성구 ,4145210.0
202201,대전광역시 유성구 ,4125934.0
202202,대전광역시 유성구 ,3489713.0
202203,대전광역시 유성구 ,4632617.0
202204,대전광역시 유성구 ,4389115.0
202205,대전광역시 유성구 ,4825321.0
202206,대전광역시 유성구 ,4581270.0
202207,대전광역시 유성구 ,4839170.0
