순위,업소명,주소,분류,현지인 검색 수
1,성심당DCC점,대전 유성구 엑스포로 107-0,간이음식,14806
2,파리바게뜨자운대쇼핑타운점,대전 유성구 자운로97번길 410-0,간이음식,14733
3,태평소국밥본관,대전 유성구 온천동로65번길 50-0,한식,7729
4,맥도날드대전유성DT점,대전 유성구 계룡로87번길 3-0,간이음식,6677
5,스타벅스대전도안DT점,대전 유성구 도안대로 573-0,카페/찻집,5679
6,맥도날드대전카이스트DT점,대전 유성구 대덕대로 535-0,간이음식,4726
7,수통골감나무집본점,대전 유성구 수통골로 69-0,외국식,4614
8,스타벅스대전구암DT점,대전 유성구 월드컵대로289번길 6-0,카페/찻집,4366
9,복사꽃피는집대전점,대전 유성구 원계산로 238-34,한식,4099
10,연선흠베이커리,대전 유성구 지족로148번길 39-23,간이음식,3620
11,상무초밥유성점,대전 유성구 대학로 44-0,외국식,3436
12,커피인터뷰,대전 유성구 한밭대로371번길 25-3,카페/찻집,3165
13,권인순갈비김치찌개,대전 유성구 노은서로76번길 75-5,한식,2920
14,숯골원냉면본점,대전 유성구 신성로84번길 18-0,한식,2805
15,온천손칼국수,대전 유성구 온천북로59번길 2-0,한식,2777
16,천리집,대전 유성구 신성남로 127-0,한식,2505
17,유생촌대전유성점,대전 유성구 엑스포로 240-0,외국식,2492
18,꾸드뱅,대전 유성구 지족동로 146-0,간이음식,2486
19,오씨칼국수,대전 유성구 엑스포로151번길 19-0,한식,2414
20,아웃백스테이크하우스유성점,대전 유성구 온천로 45-0,외국식,2341
21,어거스트홍미당,대전 유성구 하기로 34-21,간이음식,2262
22,착한낙지대전유성점,대전 유성구 유성대로654번길 22-0,외국식,2214
23,보물섬회수산,대전 유성구 계룡로 15-3,외국식,2193
24,버거킹대전반석DT점,대전 유성구 북유성대로 288-0,간이음식,2148
25,일당감자탕,대전 유성구 계룡로59번길 36-0,한식,2106
26,스타벅스대전관평동점,대전 유성구 테크노중앙로 68-0,카페/찻집,1938
27,리엔차이,대전 유성구 은구비로155번길 34-0,외국식,1918
28,소바공방,대전 유성구 엑스포로446번길 36-0,외국식,1903
29,한우김삿갓,대전 유성구 유성대로1184번길 11-27,한식,1884
30,대손관,대전 유성구 문화원로146번길 17-0,외국식,1883
31,더함뜰,대전 유성구 동서대로 181-0,한식,1852
32,할리스대전도안DT점,대전 유성구 도안동로 488-0,카페/찻집,1839
33,솔밭묵집,대전 유성구 관용로 51-0,한식,1812
34,청송한우타운,대전 유성구 노은동로79번길 71-0,한식,1806
35,바질리코레스토랑,대전 유성구 한밭대로313번길 10-0,외국식,1757
36,오한순 손수제비,대전 유성구 죽동로279번길 89-0,간이음식,1685
37,KFC유성온천점,대전 유성구 대학로 3-0,간이음식,1650
38,스타벅스대전노은점,대전 유성구 은구비남로33번길 26-0,카페/찻집,1638
39,이비가짬뽕본점 [중식],대전 유성구 문화원로 39-0,외국식,1631
40,오시오칼국수,대전 유성구 노은로410번길 8-0,한식,1622
41,후루룩손칼국수,대전 유성구 반석로11번길 66-11,한식,1571
42,원조태평소국밥유성점,대전 유성구 문화원로 140-0,한식,1570
43,도레미아구찜,대전 유성구 문화원로14번길 36-0,한식,1554
44,자작나무,대전 유성구 갑동로25번길 136-0,카페/찻집,1541
44,한마음정육식당탑립점,대전 유성구 엑스포로539번길 202-21,한식,1541
46,스타벅스충남대정문점,대전 유성구 대학로 82-0,카페/찻집,1501
47,바르미샤브샤브앤칼국수유성봉명점,대전 유성구 대학로 39-10,한식,1482
48,시크릿가든,대전 유성구 수통골로71번길 37-0,카페/찻집,1472
49,스타벅스대전장대점,대전 유성구 유성대로 781-0,카페/찻집,1457
50,유성불백,대전 유성구 죽동로242번길 8-16,한식,1450
51,둥지톳밥,대전 유성구 현충원로347번길 37-10,한식,1406
52,르뺑99-1,대전 유성구 온천북로33번길 22-3,간이음식,1393
53,쌍촌본가,대전 유성구 엑스포로 244-5,한식,1388
54,쿠우쿠우대전유성점,대전 유성구 온천로 34-0,외국식,1380
55,겐로쿠우동노은점,대전 유성구 반석동로40번길 92-1,외국식,1358
56,구들마루유성봉명점,대전 유성구 온천동로65번길 35-0,한식,1348
56,서원골유황오리,대전 유성구 엑스포로269번길 8-0,외국식,1348
58,스타벅스대전반석역점,대전 유성구 북유성대로 303-0,카페/찻집,1315
59,탑립커피,대전 유성구 엑스포로 600-0,카페/찻집,1310
60,스타벅스대전테크노밸리점,대전 유성구 테크노4로 105-0,카페/찻집,1298
61,추어명가본점,대전 유성구 현충원로347번길 45-6,한식,1270
62,유성본가누룽지삼계탕,대전 유성구 유성대로 645-0,한식,1263
63,르몽탁,대전 유성구 은구비로155번안길 28-0,외국식,1252
64,안도스시,대전 유성구 죽동로279번길 5-28,외국식,1229
65,연타발대전유성점,대전 유성구 계룡로87번길 16-0,외국식,1227
66,스타벅스대전지족점,대전 유성구 지족로 373-0,카페/찻집,1224
67,도덕봉가든,대전 유성구 동서대로189번길 13-0,외국식,1222
68,갑동숯불민물장어,대전 유성구 갑동로 14-0,외국식,1220
69,진월당,대전 유성구 봉명서로 27-4,한식,1203
70,버거킹대전유성온천역점,대전 유성구 대학로 8-0,간이음식,1199
71,워낭명가,대전 유성구 계룡로105번길 10-0,한식,1178
72,대전신화수산,대전 유성구 노은동로 8-0,외국식,1172
73,맛찬들 왕소금구이봉명점,대전 유성구 대학로 60-0,한식,1167
74,카페베네국방과학연구원점,대전 유성구,카페/찻집,1152
75,피제리아614죽동점,대전 유성구 은구비로 145-0,간이음식,1128
76,늘상상[중식],대전 유성구 봉명서로 21-1,외국식,1126
77,버거킹대전관평점,대전 유성구 테크노4로 105-0,간이음식,1124
78,백마강민물장어,대전 유성구 도안대로567번길 3-0,외국식,1105
78,한우곰탕,대전 유성구 전민로22번길 30-0,한식,1105
80,스타벅스대전조이마루점,대전 유성구 엑스포로97번길 40-0,카페/찻집,1099
81,뜨랑한우,대전 유성구 노은동로75번길 48-0,한식,1086
82,대청장어가대전점,대전 유성구 금남구즉로 1421-0,외국식,1080
83,오늘제빵소,대전 유성구 성북로 66-19,간이음식,1079
84,숯골원냉면,대전 유성구 현충원로 173-0,한식,1074
85,메이웨이차이나[중식],대전 유성구 지족북로 74-0,외국식,1073
86,홍익돈까스노은하기점,대전 유성구 송림로19번길 23-0,외국식,1056
87,카페태리,대전 유성구 수통골로 9-0,카페/찻집,1054
88,교동면옥대전구암점,대전 유성구 월드컵대로 289-0,한식,1049
89,순남시래기대전신성점,대전 유성구 유성대로1184번길 11-19,한식,1042
90,리원[중식],대전 유성구 테크노중앙로 155-0,외국식,1034
91,능두네,대전 유성구 원신흥남로42번길 19-25,외국식,1030
92,동죽이네,대전 유성구 수통골로71번길 28-0,한식,1020
93,오슬로의 시간,대전 유성구 죽동로280번길 32-0,카페/찻집,1016
94,더빛나,대전 유성구 엑스포로 131-0,외국식,1014
95,가데나,대전 유성구 반석로 136-6,외국식,1012
96,예이제448,대전 유성구 북유성대로487번길 37-0,카페/찻집,1011
97,SUBWAY대전관평점,대전 유성구 관들1길 49-0,간이음식,1006
98,밀라드커피로스터즈,대전 유성구 유성대로1184번길 11-16,카페/찻집,1005
99,김판순 김치찌개,대전 유성구 유성대로1184번길 5-12,한식,1002
100,무라텐[일식],대전 유성구 반석동로40번길 90-0,외국식,1000
