연령대,남성방문 비율,여성방문 비율
70세 이상,6.2,4.5
60~69세,15.8,13.8
50~59세,14.8,11.0
40~49세,8.0,5.7
30~39세,5.7,3.7
20~29세,3.1,3.1
10~19세,1.8,2.3
