기준연월,지역명,검색량(건)
202108,경기도 안양시 만안구 ,769
202109,경기도 안양시 만안구 ,1243
202110,경기도 안양시 만안구 ,1902
202111,경기도 안양시 만안구 ,2584
202112,경기도 안양시 만안구 ,444
202201,경기도 안양시 만안구 ,403
202202,경기도 안양시 만안구 ,337
202203,경기도 안양시 만안구 ,381
202204,경기도 안양시 만안구 ,266
202205,경기도 안양시 만안구 ,793
202206,경기도 안양시 만안구 ,3650
202207,경기도 안양시 만안구 ,647
