유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 안양시 동안구 , 경기도 안양시 만안구,22.3,1
경기도 광명시 , 경기도 안양시 만안구,8.5,1
서울특별시 금천구 , 경기도 안양시 만안구,7.9,1
경기도 군포시 , 경기도 안양시 만안구,6.6,1
경기도 시흥시 , 경기도 안양시 만안구,5.1,1
서울특별시 관악구 , 경기도 안양시 만안구,4.7,1
경기도 의왕시 , 경기도 안양시 만안구,4.6,1
경기도 화성시 , 경기도 안양시 만안구,2.4,1
경기도 안산시 상록구 , 경기도 안양시 만안구,1.9,1
서울특별시 구로구 , 경기도 안양시 만안구,1.8,1
서울특별시 영등포구 , 경기도 안양시 만안구,1.7,1
경기도 부천시 , 경기도 안양시 만안구,1.6,1
경기도 성남시 분당구 , 경기도 안양시 만안구,1.6,1
경기도 안산시 단원구 , 경기도 안양시 만안구,1.5,1
서울특별시 서초구 , 경기도 안양시 만안구,1.5,1
경기도 과천시 , 경기도 안양시 만안구,1.4,1
인천광역시 남동구 , 경기도 안양시 만안구,1.3,1
서울특별시 강남구 , 경기도 안양시 만안구,1.2,1
경기도 수원시 권선구 , 경기도 안양시 만안구,1.1,1
경기도 수원시 장안구 , 경기도 안양시 만안구,1.1,1
 경기도 안양시 만안구,경기도 안양시 동안구,23.6,2
 경기도 안양시 만안구,경기도 광명시,13.0,2
 경기도 안양시 만안구,경기도 의왕시,8.0,2
 경기도 안양시 만안구,경기도 시흥시,6.5,2
 경기도 안양시 만안구,경기도 군포시,5.1,2
 경기도 안양시 만안구,서울특별시 금천구,3.1,2
 경기도 안양시 만안구,경기도 화성시,1.8,2
 경기도 안양시 만안구,경기도 성남시 분당구,1.8,2
 경기도 안양시 만안구,서울특별시 영등포구,1.7,2
 경기도 안양시 만안구,인천광역시 연수구,1.7,2
 경기도 안양시 만안구,서울특별시 강남구,1.6,2
 경기도 안양시 만안구,경기도 안산시 단원구,1.5,2
 경기도 안양시 만안구,서울특별시 서초구,1.3,2
 경기도 안양시 만안구,인천광역시 중구,1.3,2
 경기도 안양시 만안구,경기도 부천시,1.3,2
 경기도 안양시 만안구,서울특별시 관악구,1.2,2
 경기도 안양시 만안구,경기도 안산시 상록구,1.1,2
 경기도 안양시 만안구,경기도 과천시,1.0,2
 경기도 안양시 만안구,서울특별시 송파구,0.9,2
 경기도 안양시 만안구,서울특별시 구로구,0.9,2
