연령대,남성방문 비율,여성방문 비율
70세 이상,4.5,4.7
60~69세,12.4,10.0
50~59세,15.7,11.3
40~49세,8.2,6.9
30~39세,7.6,5.0
20~29세,4.9,3.9
10~19세,2.3,1.7
