연령대,남성방문 비율,여성방문 비율
70세 이상,3.4,2.7
60~69세,12.0,6.0
50~59세,17.8,8.2
40~49세,14.5,4.7
30~39세,13.5,4.8
20~29세,7.2,3.0
10~19세,1.1,0.6
