동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
2,3,기타가족,가족,자연경관,수목원,세계조가비박물관
0,2,,,미식,카페,세계조가비박물관
0,1,,,레포츠/운동,테마파크,세계조가비박물관
