연령대,남성방문 비율,여성방문 비율
70세 이상,4.5,4.5
60~69세,11.1,8.3
50~59세,11.2,11.7
40~49세,9.1,7.7
30~39세,6.5,6.9
20~29세,5.5,5.5
10~19세,3.4,2.6
