연령대,남성방문 비율,여성방문 비율
70세 이상,1.3,1.1
60~69세,5.7,3.6
50~59세,11.1,9.0
40~49세,17.9,15.1
30~39세,8.0,8.6
20~29세,3.7,3.7
10~19세,4.4,3.9
