동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
20,433,기타가족,가족_오빠_이모님,자연경관,계곡_바다_해수욕장,한계령
10,290,배우자,아내_남편,미식,식당_볶음밥_조개구이,한계령
9,137,부모님,아빠_어머니_부모님,레포츠/운동,등산_산행_트레킹,한계령
4,12,연인,여자친구_연인,휴식/힐링,힐링_가을여행_단풍놀이,한계령
3,10,친구,친구,역사유적,암자_다리_정자,한계령
2,2,자녀,아들,반려동물,동물,한계령
2,2,회사동료,직원,문화예술,광장,한계령
1,0,싱글,혼자,,,한계령
