유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 성남시 분당구 , 경기도 용인시 수지구,23.7,1
경기도 용인시 기흥구 , 경기도 용인시 수지구,20.8,1
경기도 수원시 영통구 , 경기도 용인시 수지구,11.9,1
경기도 용인시 처인구 , 경기도 용인시 수지구,5.3,1
경기도 화성시 , 경기도 용인시 수지구,4.3,1
서울특별시 강남구 , 경기도 용인시 수지구,2.7,1
경기도 광주시 , 경기도 용인시 수지구,2.5,1
경기도 수원시 팔달구 , 경기도 용인시 수지구,2.3,1
서울특별시 서초구 , 경기도 용인시 수지구,2.3,1
경기도 수원시 장안구 , 경기도 용인시 수지구,1.8,1
경기도 성남시 수정구 , 경기도 용인시 수지구,1.7,1
경기도 수원시 권선구 , 경기도 용인시 수지구,1.7,1
서울특별시 송파구 , 경기도 용인시 수지구,1.6,1
경기도 의왕시 , 경기도 용인시 수지구,1.2,1
경기도 성남시 중원구 , 경기도 용인시 수지구,1.0,1
경기도 안양시 동안구 , 경기도 용인시 수지구,0.9,1
경기도 이천시 , 경기도 용인시 수지구,0.7,1
경기도 하남시 , 경기도 용인시 수지구,0.7,1
경기도 오산시 , 경기도 용인시 수지구,0.7,1
경기도 안성시 , 경기도 용인시 수지구,0.5,1
 경기도 용인시 수지구,경기도 용인시 기흥구,20.3,2
 경기도 용인시 수지구,경기도 성남시 분당구,18.8,2
 경기도 용인시 수지구,경기도 수원시 영통구,12.9,2
 경기도 용인시 수지구,경기도 용인시 처인구,5.3,2
 경기도 용인시 수지구,서울특별시 강남구,3.7,2
 경기도 용인시 수지구,경기도 수원시 팔달구,3.3,2
 경기도 용인시 수지구,경기도 화성시,3.0,2
 경기도 용인시 수지구,경기도 광주시,2.7,2
 경기도 용인시 수지구,경기도 의왕시,1.9,2
 경기도 용인시 수지구,서울특별시 서초구,1.9,2
 경기도 용인시 수지구,서울특별시 송파구,1.7,2
 경기도 용인시 수지구,경기도 성남시 수정구,1.6,2
 경기도 용인시 수지구,경기도 수원시 권선구,1.2,2
 경기도 용인시 수지구,경기도 수원시 장안구,1.2,2
 경기도 용인시 수지구,경기도 여주시,1.1,2
 경기도 용인시 수지구,경기도 이천시,1.0,2
 경기도 용인시 수지구,서울특별시 중구,0.9,2
 경기도 용인시 수지구,경기도 안성시,0.8,2
 경기도 용인시 수지구,경기도 하남시,0.7,2
 경기도 용인시 수지구,경기도 남양주시,0.7,2
