순위,업소명,주소,분류,외지인 검색 수
1,고기리막국수,경기 용인시 수지구 이종무로 157-0,한식,68309
2,산으로간고등어동천본점,경기 용인시 수지구 고기로 126-0,한식,51881
3,미가훠궈양고기,경기 용인시 수지구 풍덕천로140번길 15-0,외국식,24602
4,맥도날드용인수지DT점,경기 용인시 수지구 신수로 677-0,간이음식,23450
5,산사랑[한식],경기 용인시 수지구 샘말로89번길 9-0,한식,20264
6,테라스 478,경기 용인시 수지구 고기로 478-0,카페/찻집,17921
7,산골항아리바베큐,경기 용인시 수지구 이종무로169번길 3-0,외국식,17110
8,주막보리밥고기동점,경기 용인시 수지구 동천로 624-0,한식,14510
9,풍경한우,경기 용인시 수지구 성복2로 376-0,한식,13045
10,수지외식타운,경기 용인시 수지구,기타음식,13004
11,어가본점,경기 용인시 수지구 신봉1로301번길 3-0,한식,12819
12,본누벨베이커리,경기 용인시 수지구 수지로 20-0,간이음식,12786
13,일호점미역[한식],경기 용인시 수지구 고기로 157-0,한식,12417
14,탑골순대국,경기 용인시 수지구 수지로342번길 42-0,한식,11868
15,가보정4관,경기 용인시 수지구 수풍로 103-0,한식,10701
16,몽르베,경기 용인시 수지구 이종무로203번길 6-5,카페/찻집,9640
17,오월식당,경기 용인시 수지구 동천로 411-0,한식,9574
18,산뜨락[한식],경기 용인시 수지구 신봉2로 180-0,한식,9248
19,스타벅스수지성복DT점,경기 용인시 수지구 성복2로 55-0,카페/찻집,8931
20,예송원,경기 용인시 수지구 동천로448번길 39-0,카페/찻집,8680
21,나인블럭고기동점,경기 용인시 수지구 이종무로49번길 6-0,카페/찻집,8537
22,장수촌,경기 용인시 수지구 동천로 631-0,한식,8490
23,모소밤부,경기 용인시 수지구 고기로 470-0,카페/찻집,7824
24,쿠우쿠우수지동천점,경기 용인시 수지구 신수로 767-0,외국식,7344
25,올데이크리스마스,경기 용인시 수지구 신봉1로347번길 12-0,카페/찻집,7192
26,미젠한정식[한식],경기 용인시 수지구 신봉1로 330-0,한식,7171
27,애나의정원본점,경기 용인시 수지구 신봉1로369번길 10-0,외국식,7151
28,뜰사랑,경기 용인시 수지구 이종무로 117-21,한식,6975
29,카페댕스,경기 용인시 수지구 성복2로301번길 5-0,카페/찻집,6855
30,빵샘제빵소용인점,경기 용인시 수지구 도마치로 111-0,간이음식,6132
31,버거킹죽전SK점,경기 용인시 수지구 용구대로 2751-0,간이음식,5992
32,곤드레밥집,경기 용인시 수지구 고기로 114-0,한식,5986
33,긴자용인죽전역점 [일식],경기 용인시 수지구 용구대로 2750-0,외국식,5733
34,코나헤이븐본점,경기 용인시 수지구 신봉1로 436-0,카페/찻집,5706
35,꽃담,경기 용인시 수지구 신봉1로323번길 1-0,외국식,5637
35,우리마을,경기 용인시 수지구 고기로 166-0,한식,5637
37,귀래정,경기 용인시 수지구 동천로 635-0,한식,5502
38,백야드빌더분당점,경기 용인시 수지구 고기로 497-0,카페/찻집,5472
39,카페코울러,경기 용인시 수지구 샘말로 2-0,카페/찻집,5470
40,스타벅스수지동천점,경기 용인시 수지구 손곡로 103-0,카페/찻집,5341
41,연지한정식[한식],경기 용인시 수지구 신봉1로 291-0,한식,5307
42,카페랄로용인점,경기 용인시 수지구 신봉1로369번길 5-0,카페/찻집,5113
43,버거킹수지GS점,경기 용인시 수지구 신수로 781-0,간이음식,5057
43,타임투비,경기 용인시 수지구 성복1로281번길 11-0,카페/찻집,5057
45,봉덕칼국수직영점,경기 용인시 수지구 고기로 120-0,한식,4807
46,멜린다,경기 용인시 수지구 이종무로 89-0,카페/찻집,4773
47,다닐목,경기 용인시 수지구 이종무로 117-1,외국식,4628
48,마루샤브광교신도시점,경기 용인시 수지구 광교마을로 35-0,외국식,4480
49,열두화덕,경기 용인시 수지구 고기로 454-0,한식,4339
50,VIPS죽전점,경기 용인시 수지구 용구대로 2746-0,외국식,4291
51,카페피아체레,경기 용인시 수지구 동천로448번길 31-0,카페/찻집,4279
52,개울가에핀야생화,경기 용인시 수지구 이종무로 112-0,카페/찻집,4243
53,홍춘[중식],경기 용인시 수지구 죽전로168번길 7-0,외국식,4231
54,감치래,경기 용인시 수지구 고기로 104-0,한식,4222
55,고기리금잔디,경기 용인시 수지구 고기로 553-17,한식,4190
56,황소고집수지2호점,경기 용인시 수지구 고기로 104-0,한식,4054
57,아웃백스테이크하우스경기신세계점,경기 용인시 수지구 포은대로 536-0,외국식,4046
58,송정갈비,경기 용인시 수지구 신봉1로330번길 10-0,한식,3984
