기준연월,지역명,검색량(건)
202108,충청북도 증평군 ,221
202109,충청북도 증평군 ,303
202110,충청북도 증평군 ,560
202111,충청북도 증평군 ,481
202112,충청북도 증평군 ,95
202201,충청북도 증평군 ,135
202202,충청북도 증평군 ,107
202203,충청북도 증평군 ,91
202204,충청북도 증평군 ,194
202205,충청북도 증평군 ,183
202206,충청북도 증평군 ,123
202207,충청북도 증평군 ,113
