동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
77,1544,연인,애인_커플_여자친구,미식,양주_아메리카노_에그타르트
53,390,기타가족,언니_엄마_누나,문화예술,공장_전시관_도서관
47,261,학생,고등학생_대학생_고딩,자연경관,공원_밭_천문대
17,112,부모님,아빠_어머님_부모,레포츠/운동,수영장_골프장_놀이터
14,25,자녀,딸래미_딸_워킹맘,휴식/힐링,휴양_즐길거리_피크닉
9,22,배우자,신랑_와이프_남편,역사유적,한옥_정자_다리
8,18,회사동료,대리,반려동물,애견_반려동물_반려견
4,2,친구,친구,체험,목장체험
3,0,싱글,혼자_싱글,,
