연령대,남성방문 비율,여성방문 비율
70세 이상,3.0,1.5
60~69세,7.8,3.7
50~59세,11.2,4.7
40~49세,5.9,3.0
30~39세,4.4,1.2
20~29세,45.3,2.2
10~19세,5.4,0.5
