순위,업소명,주소,분류,합산 검색 수
1,맥도날드광주월산DT점,광주 남구 대남대로 393-0,간이음식,10799
2,스타벅스광주효천DT점,광주 남구 임암길 232-0,카페/찻집,10024
3,스타벅스광주월산DT점,광주 남구 대남대로 386-0,카페/찻집,8992
4,스타벅스광주방림DT점,광주 남구 대남대로 67-0,카페/찻집,7489
5,어반브룩,광주 남구 임암길 181-0,외국식,6935
6,맥도날드진월DT점,광주 남구 서문대로 697-0,간이음식,6904
7,궁전제과진월점,광주 남구 서문대로 701-0,간이음식,6901
8,남해가든,광주 남구 봉선로133번길 23-0,한식,6396
9,쌍교숯불갈비남구노대점,광주 남구,한식,6072
10,이이남스튜디오,광주 남구 제중로47번길 10-0,카페/찻집,5954
11,스타벅스광주주월DT점,광주 남구 회재로 1256-0,카페/찻집,5722
12,구산가든,광주 남구 압촌길 54-5,한식,4457
13,시골집추어탕,광주 남구 화산로 101-0,한식,4413
14,아르티오,광주 남구 원산2길 3-0,카페/찻집,3688
15,버거킹광주주월에스오일점,광주 남구 회재로 1190-0,간이음식,3358
16,상무초밥봉선점,광주 남구 제석로 110-0,외국식,3046
17,해남성내식당,광주 남구 봉선로 21-0,한식,2895
18,명인면옥,광주 남구 회재로 1194-0,한식,2754
19,민속촌봉선점,광주 남구 봉선로 218-0,한식,2664
20,한우사랑,광주 남구 효덕로 150-0,한식,2596
21,어센틱비스트로,광주 남구 봉선로79번길 9-0,외국식,2577
22,고려조삼계탕남구노대점,광주 남구 효우로130번길 20-0,한식,2512
23,월산공원,광주 남구 수박등로 53-0,한식,2416
24,미스터초밥방림DT점,광주 남구 대남대로 85-0,외국식,2256
25,엔제리너스광주봉선중앙점,광주 남구 봉선로 152-0,카페/찻집,2132
26,까사델커피,광주 남구 중앙로110번길 31-0,카페/찻집,2093
27,뜨락우렁강된장쌈밥,광주 남구 화산로 105-0,한식,2063
28,조선별관,광주 남구 군분로 163-0,한식,2051
29,노대장어,광주 남구 효덕로 122-0,외국식,2030
30,베비에르과자점봉선점,광주 남구 봉선2로 12-0,간이음식,2001
31,제주흑돈하루노대점,광주 남구 효우로130번길 56-0,한식,1994
32,뼈통,광주 남구 서문대로 723-0,한식,1992
33,어니스트식스티,광주 남구 백서로 98-0,외국식,1981
34,쌍교숯불갈비남구노대점,광주 남구 효덕로 128-0,한식,1940
35,스타벅스광주서문대로점,광주 남구 서문대로 665-0,카페/찻집,1938
36,유소바,광주 남구 천변좌로 468-0,외국식,1895
