순위,관광지명,주소,분류,현지인 검색 수
1,무등시장,광주 남구 군분로 27-0,시장,4298
2,빛고을CC,광주 남구 효우로 153-0,육상레저스포츠,3002
3,승촌보오토캠핑장,광주 남구,캠핑,1989
4,포충사,광주 남구 포충로 767-0,역사유적지,1680
5,빛고을농촌테마공원,광주 남구,도시공원,1559
6,광주공원,광주 남구 중앙로107번길 15-0,도시공원,1549
7,광주국제양궁장,광주 남구 회재로 1189-1,육상레저스포츠,1135
8,봉선시장,광주 남구 봉선중앙로91번길 7-0,시장,919
9,광주김치타운,광주 남구 김치로 60-0,기타관광,869
10,캠핑고래광주남구점,광주 남구 지산재길 42-2,캠핑,838
11,펭귄마을,광주 남구 천변좌로446번길 7-0,기타관광,745
12,국제비즈니스타운W호텔,광주 남구 봉선로 8-0,호텔,648
13,쥬키아이스파크,광주 남구 봉선중앙로131번길 11-0,테마공원,643
14,어썸부티끄호텔,광주 남구 봉선로9번길 31-1,모텔,638
15,영산강6경(승촌보)승촌보문화관,광주 남구,기타관광,612
16,호텔여기어때광주백운점,광주 남구 독립로 23-1,모텔,526
17,사직공원,광주 남구 사직길 49-0,도시공원,461
18,유안근린공원,광주 남구,도시공원,427
19,빛고을공예창작촌,광주 남구 포충로 937-0,기타문화관광지,426
20,광주향교,광주 남구 중앙로107번길 3-0,역사유적지,401
21,호텔더힐,광주 남구 독립로 9-10,모텔,399
22,남부시장,광주 남구 군분로148번길 3-0,시장,360
23,골프존파크주월금당산점,광주 남구 회서로22번나길 16-0,육상레저스포츠,329
24,we휘트니스,광주 남구 봉선2로 81-0,기타레저스포츠,298
25,발렌타인모텔,광주 남구 독립로 9-15,모텔,234
26,물빛근린공원,광주 남구 효우로93번길 2-0,도시공원,203
27,대골저수지,광주 남구,자연경관(하천/해양),200
28,사직공원전망타워,광주 남구 서서평길 10-1,랜드마크관광,197
29,크로스핏호야,광주 남구 서문대로556번길 22-0,기타레저스포츠,195
30,레드원클라이밍,광주 남구 봉선2로 81-0,기타레저스포츠,194
31,고싸움놀이테마파크,광주 남구 고싸움로 2-0,기타문화관광지,191
32,호텔쿠,광주 남구 대남대로117번길 3-3,모텔,187
33,김치박물관,광주 남구 김치로 60-0,전시시설,168
34,호텔포레스트,광주 남구 독립로 5-3,모텔,155
35,효천물빛노닐터,광주 남구,도시공원,144
36,월산근린공원,광주 남구 월산로 0-0,도시공원,136
37,까치고개,광주 남구,자연경관(산),106
38,운진각모텔,광주 남구 금화로 438-0,모텔,103
39,프린스모텔,광주 남구 독립로 9-14,모텔,98
39,양림미술관,광주 남구 제중로 70-0,전시시설,98
41,승촌공원축구장,광주 남구,레저스포츠시설,97
42,다이소봉선2호점,광주 남구 봉선로 180-0,기타쇼핑시설,94
43,오케이호텔,광주 남구 독립로 9-9,모텔,92
44,노대제,광주 남구,자연경관(하천/해양),86
45,아리네게스트하우스,광주 남구 천변좌로428번길 6-0,호스텔,79
45,스위밍차일드광주봉선점,광주 남구 유안초등북길 7-0,테마공원,79
47,로얄모텔,광주 남구 금화로422번길 5-0,모텔,70
47,샤이닝모텔,광주 남구 대남대로95번길 4-0,모텔,70
47,양림마을이야기관관광안내소,광주 남구 서서평길 7-0,기타관광,70
50,다이소광주효천1지구점,광주 남구 효천중앙로 64-0,기타쇼핑시설,69
51,고싸움놀이전수관,광주 남구 고싸움로 2-0,기타문화관광지,65
52,영산강문화관,광주 남구,교육시설,64
53,창조떡방앗간,광주 남구 포충로 245-0,기타쇼핑시설,63
54,호랑가시나무언덕게스트하우스,광주 남구 제중로47번길 20-0,호스텔,52
55,빛고을아트스페이스,광주 남구 천변좌로338번길 7-0,기타문화관광지,50
56,광주시립수목원건축중(2022년11월준공예정),광주 남구,자연공원,46
57,고싸움놀이축제,광주 남구 고싸움로 2-0,기타문화관광지,45
57,창신빌딩,광주 남구 봉선로 2-0,기타쇼핑시설,45
59,광덕사,광주 남구 화산로 129-0,종교성지,43
60,만덕사,광주 남구 봉선1로 74-11,종교성지,40
61,아쿠아스플래쉬광주봉선점,광주 남구 봉선로 127-0,테마공원,39
62,우일선선교사사택,광주 남구 제중로47번길 20-0,역사유적지,38
63,광주힐링가든센터휴,광주 남구,농/산/어촌체험,36
64,극락암,광주 남구 월산로 55-1,종교성지,34
65,만물슈퍼,광주 남구 서문대로801번길 12-2,기타쇼핑시설,32
66,광주미디어아트플랫폼,광주 남구 천변좌로338번길 7-0,기타문화관광지,31
67,어썸마켓광주본점,광주 남구 대남대로 143-0,기타쇼핑시설,30
68,야후모텔,광주 남구 독립로 5-12,모텔,27
68,이강하미술관,광주 남구 3·1만세운동길 6-0,전시시설,27
70,10년후그라운드,광주 남구 양촌길 1-0,기타문화관광지,24
71,다이소광주효천점,광주 남구 효우2로26번길 3-0,기타쇼핑시설,23
71,드맹아트홀,광주 남구 천변좌로 392-0,공연시설,23
71,바이퍼전자담배,광주 남구 군분로110번길 3-3,기타쇼핑시설,23
74,광주실내스키장&SW코딩체험센터,광주 남구 천변좌로338번길 16-0,기타레저스포츠,22
74,한국종합철물,광주 남구 봉선중앙로 65-0,기타쇼핑시설,22
76,르네상스모텔,광주 남구 독립로15번길 3-0,모텔,21
77,광주콩종합센터,광주 남구 압촌길 78-0,기타문화관광지,20
78,양림동호랑가시나무,광주 남구 제중로47번길 20-0,역사유적지,19
79,광주와이어주짓수,광주 남구 효덕로 310-0,기타레저스포츠,16
79,광주자유등반클럽,광주 남구 제석로 79-0,기타레저스포츠,16
79,이장우가옥,광주 남구 양촌길 21-0,역사유적지,16
79,광주세계김치축제,광주 남구 김치로 60-0,기타문화관광지,16
83,케이지풋살아레나백운점,광주 남구 독립로 106-0,기타레저스포츠,15
84,제석산구름다리,광주 남구,기타관광,14
85,칠석동은행나무,광주 남구,역사유적지,12
85,관덕정,광주 남구 사직길 49-0,육상레저스포츠,12
85,화장정미소,광주 남구 원화장길 20-0,기타쇼핑시설,12
88,오웬기념각,광주 남구 백서로70번길 6-0,역사유적지,11
89,미용재료종합백화점,광주 남구 대남대로 398-0,기타쇼핑시설,10
89,주월건재,광주 남구 회재로 1220-0,기타쇼핑시설,10
89,호랑가시나무아트폴리곤,광주 남구 제중로47번길 20-0,전시시설,10
89,갤러리S,광주 남구 서서평길 2-0,전시시설,10
93,성산원룸,광주 남구 월광길 9-0,모텔,9
93,하얀집모텔,광주 남구 대남대로 380-0,모텔,9
93,남일철물건재사,광주 남구 방림로 16-0,기타쇼핑시설,9
93,노의웅미술관,광주 남구 수춘안길 7-0,전시시설,9
93,대화장식철물,광주 남구 금당로 80-1,기타쇼핑시설,9
93,화성타일건재상사,광주 남구 대남대로 286-0,기타쇼핑시설,9
93,대각사,광주 남구 제석로80번안길 36-0,종교성지,9
93,양과동정,광주 남구,역사유적지,9
