기준연월,방문비율
20220811,145.6
20220812,143.6
20220813,210.3
20220814,183.8
20220815,188.0
20220816,118.6
20220817,142.8
20220818,129.8
20220819,122.8
20220820,194.4
20220821,233.1
20220822,124.9
20220823,126.2
20220824,146.9
20220825,148.5
20220826,149.0
20220827,206.6
20220828,253.4
20220829,124.9
20220830,146.4
20220831,155.8
20220901,181.5
20220902,177.3
20220903,233.9
20220904,228.5
20220905,169.8
20220906,144.1
20220907,141.0
20220908,145.1
20220909,292.1
20220910,305.3
20220911,308.4
20220912,277.3
20220913,122.3
20220914,134.2
20220915,141.7
20220916,135.5
20220917,217.8
20220918,242.0
20220919,134.0
20220920,128.2
20220921,131.1
20220922,136.3
20220923,146.2
20220924,227.9
20220925,246.4
20220926,140.4
20220927,146.4
20220928,142.5
20220929,143.6
20220930,146.2
20221001,278.0
20221002,276.7
20221003,230.0
20221004,138.1
20221005,157.3
20221006,160.2
20221007,164.3
20221008,254.9
20221009,306.1
20221010,224.0
20221011,125.6
20221012,137.9
20221013,131.9
20221014,139.1
20221015,221.7
20221016,256.0
20221017,136.6
20221018,128.0
20221019,136.8
20221020,135.5
20221021,147.5
20221022,238.6
20221023,273.4
20221024,156.0
20221025,156.8
20221026,146.4
20221027,151.3
20221028,157.8
20221029,244.5
20221030,294.4
20221031,153.2
20221101,166.9
20221102,161.5
20221103,141.0
20221104,157.1
20221105,283.7
20221106,336.4
20221107,172.1
20221108,150.8
