연령대,남성방문 비율,여성방문 비율
70세 이상,4.5,3.5
60~69세,10.9,11.4
50~59세,13.4,18.1
40~49세,6.3,8.7
30~39세,5.3,6.3
20~29세,3.8,5.1
10~19세,1.2,1.1
