연령대,남성방문 비율,여성방문 비율
70세 이상,3.6,4.2
60~69세,7.6,7.0
50~59세,9.6,10.6
40~49세,8.5,6.6
30~39세,8.8,5.9
20~29세,13.9,7.2
10~19세,3.3,2.0
