연령대,남성방문 비율,여성방문 비율
70세 이상,3.4,2.4
60~69세,11.1,6.2
50~59세,12.6,7.8
40~49세,8.9,4.1
30~39세,9.6,3.6
20~29세,20.2,4.2
10~19세,3.4,1.9
