동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
1,32,부모님,아빠,자연경관,공원_계곡_휴양림,국립 지리산자연휴양림
1,1,학생,초등학생,미식,매점,국립 지리산자연휴양림
0,1,,,역사유적,다리,국립 지리산자연휴양림
0,1,,,레포츠/운동,수영장,국립 지리산자연휴양림
