기준연월,지역명,검색량(건)
202108,울산광역시 울주군 ,504
202109,울산광역시 울주군 ,329
202110,울산광역시 울주군 ,492
202111,울산광역시 울주군 ,699
202112,울산광역시 울주군 ,132
202201,울산광역시 울주군 ,123
202202,울산광역시 울주군 ,29
202203,울산광역시 울주군 ,10
202204,울산광역시 울주군 ,14
202205,울산광역시 울주군 ,72
202206,울산광역시 울주군 ,63
202207,울산광역시 울주군 ,51
