업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,2.00559519E8
쇼핑업,레저용품쇼핑,3.287633283E9
쇼핑업,대형쇼핑몰,5.494538043E9
숙박업,콘도,1.035235E7
숙박업,캠핑장/펜션,5.208082E7
숙박업,기타숙박,2.28417308E9
식음료업,식음료,7.1066505481E10
여가서비스업,관광유원시설,1.8389405E8
여가서비스업,골프장,2.0780736061E10
여가서비스업,기타레저,1.263169144E9
여가서비스업,문화서비스,1.58307E8
여행업,여행업,0.0
운송업,렌터카,2.8952E7
