연령대,남성방문 비율,여성방문 비율
70세 이상,2.3,2.2
60~69세,6.9,6.1
50~59세,10.4,10.3
40~49세,11.2,8.0
30~39세,10.4,8.8
20~29세,10.4,6.6
10~19세,2.8,2.0
