기준연월,방문비율
20220811,55.7
20220812,67.0
20220813,174.4
20220814,173.8
20220815,148.0
20220816,112.6
20220817,104.9
20220818,97.9
20220819,109.2
20220820,182.6
20220821,147.7
20220822,109.6
20220823,60.9
20220824,58.2
20220825,78.8
20220826,85.0
20220827,203.4
20220828,187.3
20220829,109.0
20220830,47.3
20220831,51.0
20220901,92.4
20220902,86.3
20220903,212.5
20220904,192.1
20220905,77.5
20220906,48.3
20220907,31.7
20220908,68.2
20220909,179.4
20220910,236.3
20220911,227.4
20220912,171.7
20220913,58.0
20220914,61.8
20220915,89.3
20220916,92.2
20220917,253.5
20220918,206.2
20220919,98.3
20220920,71.6
20220921,64.4
20220922,74.7
20220923,82.2
20220924,241.5
20220925,211.4
20220926,98.8
20220927,68.2
20220928,72.1
20220929,88.8
20220930,82.2
20221001,237.9
20221002,219.8
20221003,154.1
20221004,39.0
20221005,40.3
20221006,63.6
20221007,54.6
20221008,270.7
20221009,263.0
20221010,172.6
20221011,56.7
20221012,58.9
20221013,70.5
20221014,92.4
20221015,274.8
20221016,255.3
20221017,93.1
20221018,83.4
20221019,81.6
20221020,85.0
20221021,88.6
20221022,299.3
20221023,273.2
20221024,121.6
20221025,96.8
20221026,99.5
20221027,102.8
20221028,108.7
20221029,311.7
20221030,280.2
20221031,104.9
20221101,86.6
20221102,75.9
20221103,82.5
20221104,98.6
20221105,272.8
20221106,262.1
20221107,73.0
20221108,50.7
