연령대,남성방문 비율,여성방문 비율
70세 이상,2.2,1.8
60~69세,8.0,8.0
50~59세,11.7,13.7
40~49세,7.9,8.1
30~39세,7.8,7.2
20~29세,7.8,10.6
10~19세,2.2,2.1
