동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
0,25,,,자연경관,휴양림_산_공원,용문산자연휴양림
0,10,,,레포츠/운동,놀이터_캠핑_등산,용문산자연휴양림
0,6,,,미식,차_소금구이_닭,용문산자연휴양림
0,2,,,역사유적,다리,용문산자연휴양림
0,2,,,휴식/힐링,힐링,용문산자연휴양림
