동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
484,779,회사동료,대리_직원,문화예술,노래방_카지노_도서관
62,422,연인,애인_커플_여친,미식,바나나_카페_맛집
27,383,기타가족,오빠_장모_가족,레포츠/운동,낚시_캠핑_야구장
13,26,친구,친구,자연경관,숲_정원_바다
12,18,자녀,아들_딸_학생,역사유적,다리
2,12,부모님,부모님_외할머니,반려동물,동물_애견_길고양이
1,6,배우자,예신,휴식/힐링,피크닉_신혼여행
1,0,학생,대학생,,
